conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_520_,72210,72,Sarthe,Espace emploi Roëzé,27 rue du 11 novembre 72210 LA SUZE SUR SARTHE,06 29 71 23 35,https://www.val-de-sarthe.fr/economie-decouverte/service-emploi/,NR,emploi.social@cc-valdesarthe.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Habitants de la CC,CondP,Demandeurs d’emploi; salariés en activité; congé parental; intérim; employeurs,Tp,Non,,,47.892778,0.039432,27 Rue du 11 Novembre 72210 La Suze-sur-Sarthe
conum_521_,72210,72,Sarthe,Service Emploi De La Communauté De Communes Du Val De Sarthe,27 Rue Du 11 Novembre 72210 La Suze-Sur-Sarthe,02 43 79 24 87,Http://Val-De-Sarthe.Fr/Public/Rubrique.Tpl?Id=7690,NR,Emploi.Accueil@Cc-Valdesarthe.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.892778,0.039432,27 Rue du 11 Novembre 72210 La Suze-sur-Sarthe
conum_522_,72220,72,Sarthe,Cybercentre Smiden,1 Rue Sainte Anne 72200 Ecommoy,02 43 46 44 55,Http://Www.Smiden.Fr/,NR,Contact@Smiden.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.829124,0.274247,1 Rue Sainte-anne 72220 Écommoy
conum_523_,72220,72,Sarthe,Espace Emploi,2 Rue Sainte Anne 72000 Ecommoy,02 43 39 10 49,Http://Www.Cc-Berce-Belinois.Fr/,NR,Eref@Belinois,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.828957,0.274041,2 Rue Sainte-anne 72220 Écommoy
conum_524_,72220,72,Sarthe,Espace Rural Emploi Formation,1 Rue Sainte-Anne 72220 Ecommoy,02 53 63 93 21,https://www.cc-berce-belinois.fr/de-26-ans-2,Mme Jean CREMEY (tout public),jean.cremey@belinois.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Si la personne réside ou travaille sur le territoire de l’Orée de Bercé-Belinois,CondP,Tout public jeunes de -14 ans (PIJ); demandeurs d’emploi ou entreprises,Tp,Non,,,47.829124,0.274247,1 Rue Sainte-anne 72220 Écommoy
conum_525_,72230,72,Sarthe,DEPAR (Demandeurs d'Emploi et Précaire d'Armage et ses environs),28 Avenue de la Paix 72230 Arnage,02 43 97 87 65,https://www.facebook.com/associationdepar/,NR,Depar@Wanadoo.Fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Payant à coût solidaire,CondP,Adultes,A,Non,,,47.926367,0.187243,28 Avenue de la Paix 72230 Arnage
conum_526_,72230,72,Sarthe,Espace Numérique,Place Du Gué Guecelard 72230 Arnage,02 43 97 87 65,Http://Www.Guecelard.Mairie72.Fr/,NR,Mairie.Guecelard.Accueil@Wanadoo.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.878088,0.129368,Place du Gué 72230 Guécélard
conum_527_,72240,72,Sarthe,Centre social Conlie,Allée Marie Louise Souty 72240 Conlie,02 33 82 19 20,https://www.facebook.com/CSMLSouty/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,,,48.121936,-0.015102,Allée Marie-louise Souty 72240 Conlie
conum_528_,72240,72,Sarthe,Centre Social Rural Du Canton De Conlie,9 Allée Marie Louise Souty 72240 Conlie,02 33 82 19 20,Http://Www.4c-Conlie.Fr/Social-Centre-Social.Php,NR,Csconlie72@Wanadoo.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.122047,-0.015062,9 Allée Marie-louise Souty 72240 Conlie
conum_529_,72240,72,Sarthe,CyberCentre de Conlie,4 Rue de Gaucher 72240 Conlie,02 43 39 34 96,cybercentres.4cps.org,NR,cybercentre@4c-conlie.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,48.122915,-0.01732,4 Rue de Gaucher 72240 Conlie
conum_530_,72240,72,Sarthe,Cybercentre De Conlie,4 Rue De Gaucher 72240 Conlie,02 43 84 16 60,Http://Cyber.4c-Conlie.Fr/,NR,Cybercentre@4c-Conlie.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,48.122915,-0.01732,4 Rue de Gaucher 72240 Conlie
conum_531_,72250,72,Sarthe,Cybercentre Smiden,1 Rue Des Ecoles 72250 Parigne-L'eveque,02 85 29 75 49,Http://Www.Smiden.Fr/,NR,Contact@Smiden.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.936061,0.361437,1 Rue des Ecoles 72250 Parigné-l'Évêque
conum_532_,72250,72,Sarthe,SMiDeN & Cybercentre,Rue Des Ecoles 72250 Parigné-l'Évêque,02 43 48 01 10,http://www.smiden.fr/site/?fbclid=IwAR1iEQzRVc3luyNOVWRKWleggSFgzCkOSHY6Ej1Uokl2BJCpahbnqyAiIUw,NR,mailto:contact@smiden.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,Tout public,Tp,Non,,,47.93706,0.36016,Rue des Ecoles 72250 Parigné-l'Évêque
conum_533_,72260,72,Sarthe,Cascade Marolles Les Braults Caf,15 Place De L'eglise 72260 Marolles-Les-Braults,02 85 29 07 11,Http://Www.Marolles-Les-Braults.Fr/Cascade/,NR,Cascade.Marolles@Orange.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.251931,0.313491,15 Place de l'Eglise 72260 Marolles-les-Braults
conum_534_,72260,72,Sarthe,Cyberbase Du Pays Marollais,7 Place Henri Coutard 72260 Marolles-Les-Braults,02 85 29 12 00,Http://Cc-Pays-Marollais.Com/Informations-Sur/Nos-Actions/Culture-Tourisme-Communication/Cyber-Base/,NR,Cyberbase@Cc-Pays-Marollais.Com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,17/03/2020,,48.252821,0.313691,7 Place Henri Coutard 72260 Marolles-les-Braults
conum_535_,72260,72,Sarthe,EPN Maine Saosnois - Antenne Marolles,Antenne de Bonnétable 8 rue Mazagran 72110 Bonnétable,09 67 82 93 32,www.mainesaosnois.fr/culture/espace-numerique,Emmanuel Collet,cyber.marolles@mainesaonois.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Accès GratuitAtelier collectif 1€,G-CondP,Tous publics,Tp,Non,,,48.173676,0.427999,8 Rue Mazagran 72110 Bonnétable
conum_536_,72260,72,Sarthe,Espace Public Numérique,7 Place Henri Coutard 72260 Marolles-les-Braults,02 51 05 52 63,http://www.cc-pays-marollais.com/cyber-base/,NR,cyber.marolles@mainesaosnois.fr,Utilisez et apprenez l’informatique dans un espace public numérique. Débutant ou initié; vous souhaitez découvrir Internet et les outils multimédia; bénéficier d’un accompagnement pour mener à bien vos démarches ou vos recherches; un animateur saura répon,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Tarifs 2019 :Abonnement (accès libre aux outils) GratuitImpression : 10 cts noir et blanc ; 50 cts couleur; 5cts le CVAtelier collectif : 1€Atelier individuel : 2€Accompagnement : 1er quart d’heure gratuite puis 2€ le suivantAccompagnement démarches adm,CondP-G,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,48.252821,0.313691,7 Place Henri Coutard 72260 Marolles-les-Braults
conum_537_,72260,72,Sarthe,Le bureau de poste,4 BIS Rue du Général de Gaulle 72260 Marolles-les-Braults,02 51 08 96 92,https://www.laposte.fr/particulier/outils/trouver-un-bureau-de-poste/bureau-detail/marolles-les-braults-bp/13705A,NR,NR,Démarches administratives en ligne,DeAd,Autonomie,Au,NR,NR,NR,NR,Non,,,48.252232,0.311622,4 bis Rue du Général de Gaulle 72260 Marolles-les-Braults
conum_538_,72270,72,Sarthe,cyber centre du Pays Malicornais,24 bis rue Victor Hugo 72210 Val de Sarthe,02 51 21 13 22,http://annuaire.mediation-numerique.fr/epn_58.html,http://sarthe-sud.cyber-base.org/,cmillion@cyber-base.org,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,Non,17/03/2020,,49.751498,4.729121,24 bis Rue Victor Hugo 08000 Charleville-Mézières
conum_539_,72290,72,Sarthe,Centre Social L'escale,Rue Pierre Mendès France (Ballon) 72290 Ballon-Saint Mars,02 51 69 61 10,http://www.maisondesprojets.fr/site/,NR,accueil.maisondesprojets@gmail.com,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,Non,,,48.170041,0.237799,Rue Pierre Mendes France 72290 Ballon-Saint Mars
conum_540_,72290,72,Sarthe,Maison de services au public,20 Rue Paul Ilias  72290 Ballon-Saint Mars,NR,https://www.labanquepostale.fr/particulier/mbp/banque_au_quotidien.aide.html,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,,,48.176348,0.234148,20 Rue Paul Ilias 72290 Ballon-Saint Mars
conum_541_,72290,72,Sarthe,Maison Des Projets,Espace François Mitterrand 72290 Ballon Saint-Mars,NR,Http://Maisondesprojets.Fr/Site/,NR,Accueil.Maisondesprojets@Gmail.Com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,48.171564,0.24722,Rue Francois Nicolas 72290 Ballon-Saint Mars
conum_542_,72300,72,Sarthe,Cybercentre,Place Raphaël Elize 72300 Sablé-sur-Sarthe,02 51 31 66 89,https://www.parcoursnumeriques.net/annuaire/cybercentreern-de-sable-sur-sarthe,,cybercentre@proxiland.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit-Payant-Payant à coût solidaire,G-P-CondP,Tous publics,Tp,Non,,,47.840157,-0.333477,Place Raphaël Elizé 72300 Sablé-sur-Sarthe
conum_543_,72300,72,Sarthe,Espace Numérique,25 Rue Du Maine 72300 La Chapelle-D'aligne,02 51 32 96 73,http://lachapelledaligne.com/,NR,mairie@lachapelledaligne.com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.734224,-0.235551,25 Rue du Maine 72300 La Chapelle-d'Aligné
conum_544_,72310,72,Sarthe,La Poste Agence Communale,Espace François Mitterrand Ballon Saint-Mars,02 51 48 31 78,https://www.vos-demarches.com/bourgogne-franche-comte/sarthe-72/mairie-de-besse-sur-braye-72310  16890.html,NR,,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,50.14105,3.373946,Espace Francois Mitterrand 59157 Beauvois-en-Cambrésis
conum_545_,72330,72,Sarthe,EPN,1 Place Marin Mersenne Oize,02 51 07 32 10,https://www.paysflechois.fr/oize/,NR,mairie.oize.72@wanadoo.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.810256,0.10333,1 Place Marin Mersenne 72330 Oizé
conum_546_,72340,72,Sarthe,Centre social Les Trèfles,36 Rue Gervais Chevallier 72340 La Chartre-sur-le-Loir,02 51 55 64 60,http://www.lachartresurleloir.fr/wa_files/PLAQUETTE_20CENTRE_20SOCIAL_20JANVIER_202013.pdf,Chantal GUILLERM,contact@centresocial-lestrefles.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Habitants de la commune,G-P-CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,47.730749,0.571358,36 Rue Gervais Chevallier 72340 La Chartre-sur-le-Loir
conum_547_,72340,72,Sarthe,Maison de services au public,Place de l'Hotel de Ville 72340 La Chartre-sur-le-Loir,02 51 69 26 53,https://www.maisondeservicesaupublic.fr/content/la-chartre-sur-le-loir-bureau-de-poste,NR,msap.la-chartre-sur-le-loir@laposte.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,NR,,,47.729533,0.573576,Place de l'Hotel de Ville 72340 La Chartre-sur-le-Loir
conum_548_,72350,72,Sarthe,MSAP,Place Albert Liebault 72350 Brûlon,02 51 69 99 48,http://www.mairie-brulon.fr/-Maison-de-services-au-public-Msap-,Myriam BRIOT,msap.brulon@orange.fr,Démarches administratives en ligneConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.967164,-0.233884,Place Albert Liebault 72350 Brûlon
conum_549_,72400,72,Sarthe,Cybercentre de La Ferté Bernard,3 Rue du Moulin Tan 72400 La Ferté-Bernard,02 51 69 13 44,https://www.lalaverie.org/spip3.1/spip.php?rubrique1,NR,jurullier@cyber-base.org,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,43957,,48.187165,0.648977,3 Rue Moulin a Tan 72400 La Ferté-Bernard
conum_550_,72400,72,Sarthe,Mission Locale Sarthe Nord,45 Bis Avenue Du Général De Gaulle La Ferte-Bernard,02 51 28 51 71,https://www.mlsarthenord.fr/,NR,Accueil@Mlsarthenord.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,44170,,48.179257,0.653826,45 bis Avenue du Général de Gaulle 72400 La Ferté-Bernard
conum_551_,72430,72,Sarthe,Espace De Coworking Village Factory,2 Bis Rue Du Lavoir Asnieres-Sur-Vegre,02 51 54 83 87,http://www.asnieres.village-factory.net/Coworking/Coworker-Asnieres-Sur-Vegre/,NR,Contact@Village-Factory.Fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,44170,,47.888563,-0.233487,Rue du Lavoir 72430 Asnières-sur-Vègre
conum_552_,72430,72,Sarthe,Espace Numérique,3 Rue De La Mairie Ferce-Sur-Sarthe,02 51 49 79 79,https://fercesursarthe.fr/La-Mairie-De-Ferce-Sur-Sarthe/,NR,mairie@ferce72.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,43956,,47.901769,-0.030934,3 Rue de la Mairie 72430 Fercé-sur-Sarthe
conum_553_,72430,72,Sarthe,MSAP - Bureau de Poste,20 Rue Pasteur Noyen-Sur-Sarthe,02 51 39 72 67,NR,NR,msap.noyen-sur-sarthe@laposte.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.871592,-0.097532,20 Rue Pasteur 72430 Noyen-sur-Sarthe
conum_554_,72440,72,Sarthe,Centre Social Bouloire,3 Rue du Collège 72440 Bouloire,02 51 33 10 49,https://annuaire.action-sociale.org/?p=centre-social-720003961&details=caracteristiques,NR,ville.bouloire@wanadoo.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.972868,0.551247,3 Rue du Collège 72440 Bouloire
conum_555_,72450,72,Sarthe,Cyberbase Emploi Centre Social Lares,Place Jacques Moreau 72450 Montfort-le-Gesnois,02 51 59 44 76,http://cslares.fr/index.php/le-centre-social,Mme Christine Marchand (présidente),contact@cslares.fr,Démarches administratives en ligneConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.04857,0.402595,Place Jacques Moreau 72450 Montfort-le-Gesnois
conum_556_,72460,72,Sarthe,Cybercentre de Savigné L'Evèque,112 Grande Rue 72460 Savigné l'évèque,02 51 56 03 66,https://www.cc-gesnoisbilurien.fr/culture-loisirs/espaces-publics-numeriques,NR,cybercentre@cc-gesnoisbilurien.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Adhésion annuelle de date à date : 5€ pour les résidents de la communauté de communes Le Gesnois Bilurien (15€ pour les personnes ne résidant pas la communauté de communes)Adhésion horaire : 1€ de l’heureAdhésion semaine (uniquement en juillet et en août),CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,44188,,48.077375,0.301611,112 Grande Rue 72460 Savigné-l'Évêque
conum_557_,72470,72,Sarthe,Cyber-base de Champagné,Rue Jacques Guède 72470 Champagné,02 51 96 19 86,http://centreanimationsociale-champagne.fr/activites/cyber-base/,NR,Accueil@Cas-Champagne.Fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,43956,,48.02527,0.333359,Rue Jacques Guede 72470 Champagné
conum_558_,72500,72,Sarthe,EPN Loir et Bercé,4 Rue de la Bascule - Château-du-Loir 72500 Montval-sur-Loir,02 51 56 53 24,www.loirluceberce.fr,Pierrick Jousse,pierrick.jousse@loirluceberce.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Habitants du Loir et Bercé,CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,23/12/2020,,47.695845,0.415075,4 Rue de la Bascule 72500 Montval-sur-Loir
conum_559_,72500,72,Sarthe,EPN de Lucé,2 rue de Belleville 72150 LE GRAND-LUCÉ,02 51 56 70 88,www.loirluceberce.fr,Pierrick Jousse,pierrick.jousse@loirluceberce.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.86691,0.461265,2 Rue de Belleville 72150 Le Grand-Lucé
conum_560_,72500,72,Sarthe,EPN du Val de Loir,36 rue Gervais Chevallier 72340 La Chartre sur le Loir,02 51 87 37 76,www.loirluceberce.fr,Pierrick Jousse,pierrick.jousse@loirluceberce.fr,Prise en main des logiciels de basePremiers pas sur internetCulture numérique,PrLo-PrIn-CuNu,Formations collectivesFormations individuellesInitiations,FoCo-FoIn-In,Abonnement 10€/an,P,Adultes / Familles,Af,Non,,,47.730749,0.571358,36 Rue Gervais Chevallier 72340 La Chartre-sur-le-Loir
conum_561_,72500,72,Sarthe,Point Information Jeunesse,16 rue du 11 novembre - Château-du-Loir 72500 Montval-sur-Loir,02 51 50 50 25,https://www.infos-jeunes.fr/carte-du-reseau-information-jeunesse/point-information-jeunesse-chateau-du-loir,,chateauduloir@ml-sartheloir.fr,Démarches administratives en ligneConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,17/06/2020,,47.695265,0.41572,16 Rue du 11 Novembre 1918 72500 Montval-sur-Loir
conum_562_,72510,72,Sarthe,Maison De Services Au Public,7 Rue De La Poste 72510Mansigné,02 51 66 89 08,https://www.maisondeservicesaupublic.fr/content/mansigne-bureau-de-poste,NR,msap.mansigne@laposte.fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,43.028585,2.977651,7 Rue de la Poste 11130 Sigean
conum_563_,72540,72,Sarthe,Centre d'Accueil Communal de Loué,Rue Ricordeau 72540 Loué,02 44 41 80 30,http://www.cyber-base.org/,NR,Mairie@Ville-Loue.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,,,Non,,,47.99431,-0.150326,Rue Ricordeau 72540 Loué
conum_564_,72600,72,Sarthe,EPN Maine Saosnois - Antenne Mamers,22 Bd Victor Hugo 72600 Mamers,06 71 87 81 70,www.mainesaosnois.fr/culture/espace-numerique,Flore HUET,cyber.mamers@mainesaonois.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Accès gratuitAtelier collectif 1€,G-CondP,Tous publics,Tp,Non,,,48.347824,0.368087,22 Boulevard Victor Hugo 72600 Mamers
conum_565_,72600,72,Sarthe,Mission Locale Nord Sarthe - Cyberbase emploi,Place Carnot 72600 Mamers,02 51 98 51 21,https://www.mission-locale.fr/annuaire/agence/mission-locale-de-mamers,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,44188,,48.350457,0.369534,Place Carnot 72600 Mamers
conum_566_,72600,72,Sarthe,Mission Locale Sarthe Nord,Résidence Du Stade Bâtiment E 72600 Mamers,NR,Https://Www.Mlsarthenord.Fr/,NR,Accueil@Mlsarthenord.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.346173,0.374702,Residence du Stade 72600 Mamers
conum_567_,72610,72,Sarthe,Centre Social de Oisseau le petit,15 Rue des Champs Roux 72610 Oisseau-le-Petit,02 51 57 53 93,http://centre-social-oisseau.fr/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,Non,,,48.350771,0.090394,15 Rue des Champs Roux 72610 Oisseau-le-Petit
