Code postal,departement,dep_nom,Nom lieu,Adresse postale,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
49 000,49,Maine-et-Loire,Espace multimédia - Centre J. Tati,5 Rue Eugénie Mansion 49000 Angers,47.476581,-0.586933,5 Rue Eugénie Mansion 49000 Angers,0.96,housenumber,49007_2950_00005,5,Rue Eugénie Mansion,,49000,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,
49 070,49,Maine-et-Loire,Beaucouzé Net,Rue du Prieuré 49070 Beaucouzé,47.474651,-0.63296,Rue du Prieuré 49070 Beaucouzé,0.95,street,49020_0090,,Rue du Prieuré,,49070,Beaucouzé,"49, Maine-et-Loire, Pays de la Loire",49020,,,
49 070,49,Maine-et-Loire,Bibliothèque municipales et centre de documentation,Rue Felix Pauger 49070 Saint Lambert de la Potherie,47.48294,-0.678038,Rue Félix Pauger 49070 Saint-Lambert-la-Potherie,0.89,street,49294_0037,,Rue Félix Pauger,,49070,Saint-Lambert-la-Potherie,"49, Maine-et-Loire, Pays de la Loire",49294,,,
49 070,49,Maine-et-Loire,CCAS Saint-Lambert-de-la-Potherie,4 Rue Félix Pauger 49070 Saint-Lambert-la-Potherie,47.482529,-0.677983,4 Rue Félix Pauger 49070 Saint-Lambert-la-Potherie,0.94,housenumber,49294_0037_00004,4,Rue Félix Pauger,,49070,Saint-Lambert-la-Potherie,"49, Maine-et-Loire, Pays de la Loire",49294,,,
49 070,49,Maine-et-Loire,Mairie de Saint Lambert-de-la-Potherie,4 Rue Félix Pauger 49070 Saint-Lambert-la-Potherie,47.482529,-0.677983,4 Rue Félix Pauger 49070 Saint-Lambert-la-Potherie,0.94,housenumber,49294_0037_00004,4,Rue Félix Pauger,,49070,Saint-Lambert-la-Potherie,"49, Maine-et-Loire, Pays de la Loire",49294,,,
49 070,49,Maine-et-Loire,Médiathèque Anita Conti,Rue du Grand Pin 49070 Beaucouzé,47.473075,-0.632513,Rue du Grand Pin 49070 Beaucouzé,0.95,street,49020_0139,,Rue du Grand Pin,,49070,Beaucouzé,"49, Maine-et-Loire, Pays de la Loire",49020,,,
49 070,49,Maine-et-Loire,Mission Jeunesse Aînés,1 Chemin de la Houssaye 49070 Beaucouzé,47.476155,-0.639302,Chemin de la Houssaie 49070 Beaucouzé,0.81,street,49020_0063,,Chemin de la Houssaie,,49070,Beaucouzé,"49, Maine-et-Loire, Pays de la Loire",49020,,,
49 078,49,Maine-et-Loire,Commune nouvelle de Brissac Loire Aubance,Salle des associations 49078 Charcé,47.356084,-0.410204,Place des Acacias 49320 Brissac Loire Aubance,0.32,street,49078_0001,,Place des Acacias,,49320,Brissac Loire Aubance,"49, Maine-et-Loire, Pays de la Loire",49050,49078,Charcé-Saint-Ellier-sur-Aubance,
49 080,49,Maine-et-Loire,Bouchemaine Multi Loisirs (BML),3 Rue Chevrière 49080 Bouchemaine,47.423516,-0.609083,3 Rue Chevrière 49080 Bouchemaine,0.95,housenumber,49035_0042_00003,3,Rue Chevrière,,49080,Bouchemaine,"49, Maine-et-Loire, Pays de la Loire",49035,,,
49 080,49,Maine-et-Loire,Les Boîtes à Culture,2 Place de l'abbé Thomas 49080 Bouchemaine,47.422461,-0.609282,2 Place de l'Abbé Thomas 49080 Bouchemaine,0.95,housenumber,49035_0002_00002,2,Place de l'Abbé Thomas,,49080,Bouchemaine,"49, Maine-et-Loire, Pays de la Loire",49035,,,
49 080,49,Maine-et-Loire,Mairie de Bouchemaine,5 Quai de la Noé 49080 Bouchemaine,47.421686,-0.609317,5 Quai de la Noë 49080 Bouchemaine,0.95,housenumber,49035_0090_00005,5,Quai de la Noë,,49080,Bouchemaine,"49, Maine-et-Loire, Pays de la Loire",49035,,,
49 080,49,Maine-et-Loire,Médiathèque de Bouchemaine,2 Place de l'Abbé Thomas 49080 Bouchemaine,47.422461,-0.609282,2 Place de l'Abbé Thomas 49080 Bouchemaine,0.95,housenumber,49035_0002_00002,2,Place de l'Abbé Thomas,,49080,Bouchemaine,"49, Maine-et-Loire, Pays de la Loire",49035,,,
49 100,49,Maine-et-Loire,Association des Foyers Angevins de Jeunes Travailleurs,7 Rue de Haarlem 49100 Angers,47.486058,-0.523275,7 Rue de Haarlem 49100 Angers,0.96,housenumber,49007_3818_00007,7,Rue de Haarlem,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,
49 100,49,Maine-et-Loire,Bibliothèque de Saint Aubin sur Luigné,Rue Jean de Pontoise 49100 Luigné,47.32838,-0.670865,Rue Jean de Pontoise 49750 Val-du-Layon,0.61,street,49265_0062,,Rue Jean de Pontoise,,49750,Val-du-Layon,"49, Maine-et-Loire, Pays de la Loire",49292,49265,Saint-Aubin-de-Luigné,
49 100,49,Maine-et-Loire,Espace Multimédia La Claverie,Rue de Bourgogne 49100 Angers,47.492362,-0.523186,Rue de Bourgogne 49100 Angers,0.96,street,49007_1034,,Rue de Bourgogne,,49100,Angers,"49, Maine-et-Loire, Pays de la Loire",49007,,,
49 110,49,Maine-et-Loire,Pôle social,17 rue Saint-Nicolas 49110 Montrevault,47.260609,-1.04566,17 Rue Foch (montrevault) 49110 Montrevault-sur-Èvre,0.54,housenumber,49218_0140_00017,17,Rue Foch (montrevault),,49110,Montrevault-sur-Èvre,"49, Maine-et-Loire, Pays de la Loire",49218,49218,Montrevault,
49 112,49,Maine-et-Loire,Association Pellouaillaise Loisirs Animation-PIJ,21 Place de l'échanson (Pellouailles-les-Vignes) 49112 Verrières-en-Anjou,47.531382,-0.457491,La Grande Bergerie (pellou (Pellouailles-les-Vignes) 49112 Verrières-en-Anjou,0.59,locality,49323_b860,,La Grande Bergerie (pellou (Pellouailles-les-Vignes),,49112,Verrières-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49323,49238,Pellouailles-les-Vignes,
49 120,49,Maine-et-Loire,Centre Social du Chemillois / France Service ,5  Rue de la Gabardière Chemillé  49120 Chemillé,47.26402,-0.761705,La Gde Guibardiere (Saint-Lézin) 49120 Chemillé-en-Anjou,0.44,locality,49300_b464,,La Gde Guibardiere (Saint-Lézin),,49120,Chemillé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49092,49300,Saint-Lézin,
49 120,49,Maine-et-Loire,Médiathèque de Chemillé,5 Rue du Petit Bourg 49120 Chemillé-en-Anjou,47.285343,-0.850129,Pre du Bourg (Sainte-Christine) 49120 Chemillé-en-Anjou,0.55,locality,49268_b368,,Pre du Bourg (Sainte-Christine),,49120,Chemillé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49092,49268,Sainte-Christine,
49 123,49,Maine-et-Loire,Maison de services au public,6 Rue Michel (Ingrandes) 49123 Ingrandes-Le Fresne sur Loire,47.404602,-0.921354,6 Rue Michel 49123 Ingrandes-Le Fresne sur Loire,0.78,housenumber,49160_0280_00006,6,Rue Michel,,49123,Ingrandes-Le Fresne sur Loire,"49, Maine-et-Loire, Pays de la Loire",49160,49160,Ingrandes,
49 123,49,Maine-et-Loire,MSAP Ingrandes (Bureau de poste),6 Rue Michel 49123 Ingrandes,47.404602,-0.921354,6 Rue Michel 49123 Ingrandes-Le Fresne sur Loire,0.61,housenumber,49160_0280_00006,6,Rue Michel,,49123,Ingrandes-Le Fresne sur Loire,"49, Maine-et-Loire, Pays de la Loire",49160,49160,Ingrandes,
49 124,49,Maine-et-Loire,Médiathèque de La Ranloue,Mail Georges Sand 49124 Saint Barthélémy-d'Anjou,47.470507,-0.503387,Mail de Saint Malo 49124 Saint-Barthélemy-d'Anjou,0.59,street,49267_0415,,Mail de Saint Malo,,49124,Saint-Barthélemy-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49267,,,
49 125,49,Maine-et-Loire,Mairie de Cheffes,3 Square René Goujon 49125 Cheffes,47.620612,-0.50707,3 Square René Goujon 49125 Cheffes,0.94,housenumber,49090_0159_00003,3,Square René Goujon,,49125,Cheffes,"49, Maine-et-Loire, Pays de la Loire",49090,,,
49 130,49,Maine-et-Loire,Le Trait d'Union / Espace Social et Jeunesse,45 Rue Abel Boutin-Desvignes 49130 Les Ponts-de-Cé,47.437822,-0.528352,45 Rue Abel Boutin Desvignes 49130 Les Ponts-de-Cé,0.95,housenumber,49246_0015_00045,45,Rue Abel Boutin Desvignes,,49130,Les Ponts-de-Cé,"49, Maine-et-Loire, Pays de la Loire",49246,,,
49 140,49,Maine-et-Loire,Bibliothèque Croq'Livres,5 rue St Jacques - 49140 Bauné - Loire-Authion,47.499254,-0.317064,5 Rue Saint Jacques 49800 Loire-Authion,0.63,housenumber,49019_0056_00005,5,Rue Saint Jacques,,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49019,Bauné,
49 140,49,Maine-et-Loire,MSAP de Seiches-sur-le-Loir,14bis rue Henri Régnier 49140 Seiches-sur-le Loir,47.57466,-0.35765,14 bis Rue Henri Regnier 49140 Seiches-sur-le-Loir,0.89,housenumber,49333_0056_00014_bis,14 bis,Rue Henri Regnier,,49140,Seiches-sur-le-Loir,"49, Maine-et-Loire, Pays de la Loire",49333,,,
49 150,49,Maine-et-Loire,Centre Social Espace Baugeois,"Cybercentre
Centre social ESPACE Baugeois
Square du Pont des Fées
Commune déléguée de Baugé
49150 Baugé-en-Anjou",47.537981,-0.098041,Square du Pont des Fees (Baugé) 49150 Baugé-en-Anjou,0.44,locality,49018_1582,,Square du Pont des Fees (Baugé),,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,
49 150,49,Maine-et-Loire,CS Espace Baugeois,Square du Pont des Fées 49150 Baugé,47.537981,-0.098041,Square du Pont des Fees (Baugé) 49150 Baugé-en-Anjou,0.9,locality,49018_1582,,Square du Pont des Fees (Baugé),,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,
49 150,49,Maine-et-Loire,Maison de services au public,15 Avenue Legoulz de la Boulaie 49150 Baugé-en-Anjou,47.538005,-0.097096,15 Avenue Legoulz de la Boulaie 49150 Baugé-en-Anjou,0.95,housenumber,49018_1140_00015,15,Avenue Legoulz de la Boulaie,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,
49 150,49,Maine-et-Loire,MSAP Baugé en Anjou,15 avenue Legoulz de la Boulaie 49150 Baugé,47.538005,-0.097096,15 Avenue Legoulz de la Boulaie 49150 Baugé-en-Anjou,0.82,housenumber,49018_1140_00015,15,Avenue Legoulz de la Boulaie,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,
49 160,49,Maine-et-Loire,Association VIVRE CHEZ SOI,9 Avenue des Tilleuls 49160 Longué-Jumelles,47.37158,-0.114745,9 Avenue des Tilleuls 49160 Longué-Jumelles,0.95,housenumber,49180_1823_00009,9,Avenue des Tilleuls,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,,,
49 160,49,Maine-et-Loire,Cybercentre de Longué,Place Général Leclerc 49160 Longué-Jumelles,47.380782,-0.109171,Place du General Leclerc 49160 Longué-Jumelles,0.89,street,49180_hb4cdi,,Place du General Leclerc,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,,,
49 170,49,Maine-et-Loire,Bibliothèque municipale Ouest-Anjou,Place du Cèdre 49170 Saint-Augustin-des-Bois,47.460243,-0.795153,Place de l'Eglise 49170 Saint-Augustin-des-Bois,0.65,street,49266_0092,,Place de l'Eglise,,49170,Saint-Augustin-des-Bois,"49, Maine-et-Loire, Pays de la Loire",49266,,,
49 170,49,Maine-et-Loire,CSI L'Atelier,5 Rue de Savennières 49170 Saint-Georges-sur-Loire,47.406964,-0.757777,5 Rue de Savennières 49170 Saint-Georges-sur-Loire,0.94,housenumber,49283_0101_00005,5,Rue de Savennières,,49170,Saint-Georges-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49283,,,
49 170,49,Maine-et-Loire,Médiathèque du Ponton,10 Rue Landeronde 49170 La Possonière,47.374011,-0.688244,10 Rue de Landeronde 49170 La Possonnière,0.85,housenumber,49247_0084_00010,10,Rue de Landeronde,,49170,La Possonnière,"49, Maine-et-Loire, Pays de la Loire",49247,,,
49 190,49,Maine-et-Loire,Bibliothèque municipale de Denée,9 Rue du Colonel 49190 Denée,47.376349,-0.605524,9 Rue du Colonel 49190 Denée,0.94,housenumber,49120_0140_00009,9,Rue du Colonel,,49190,Denée,"49, Maine-et-Loire, Pays de la Loire",49120,,,
49 190,49,Maine-et-Loire,Bibliothèque municipale de St-Aubin de Luigné,13 Rue Jean Pontoise 49190 St Aubin de Luigné,47.32838,-0.670865,Rue Jean de Pontoise 49750 Val-du-Layon,0.46,street,49265_0062,,Rue Jean de Pontoise,,49750,Val-du-Layon,"49, Maine-et-Loire, Pays de la Loire",49292,49265,Saint-Aubin-de-Luigné,
49 190,49,Maine-et-Loire,Mairie de Rochefort sur Loire,Place de l'hôtel de ville 49190 Rochefort-sur-Loire,47.355808,-0.654758,Place de l'Hotel de Ville 49190 Rochefort-sur-Loire,0.94,street,49259_0084,,Place de l'Hotel de Ville,,49190,Rochefort-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49259,,,
49 220,49,Maine-et-Loire,Centre Intercommunal d'Action Sociale (CIAS) des Vallées du Haut Anjou,Place de la Mairie 49220 LE LION D'ANGERS,47.639192,-0.708142,Impasse Marie Curie 49220 Le Lion-d'Angers,0.54,street,49176_0567,,Impasse Marie Curie,,49220,Le Lion-d'Angers,"49, Maine-et-Loire, Pays de la Loire",49176,49176,Le Lion-d'Angers,
49 243,49,Maine-et-Loire,Centre Culturel Brassens / Médiathèque,Allée Georges Brassens 49243 Avrillé,47.494159,-0.589281,Allée Georges Brassens 49240 Avrillé,0.85,street,49015_0502,,Allée Georges Brassens,,49240,Avrillé,"49, Maine-et-Loire, Pays de la Loire",49015,,,
49 250,49,Maine-et-Loire,Bibliothèque de Beaufort-en-Anjou,Place de la République 49250 Beaufort-en-Anjou,47.438371,-0.214259,Place de la Republique 49250 Beaufort-en-Anjou,0.95,street,49021_1121,,Place de la Republique,,49250,Beaufort-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49021,49021,Beaufort-en-Vallée,
49 250,49,Maine-et-Loire,Bibliothèque Mathu'Lu,Passage des Grandes Bottes - 49250 Saint Mathurin-sur-Loire- Loire-Authion,47.41011,-0.321528,Passage des Grandes Bottes 49250 Loire-Authion,0.63,street,49307_0069,,Passage des Grandes Bottes,,49250,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49307,Saint-Mathurin-sur-Loire,
49 250,49,Maine-et-Loire,Médiathèque LirenLoire,10 Place Colonel Léon Faye 49250 La Ménitré,47.402036,-0.270319,10 Place Colonel Leon Faye 49250 La Ménitré,0.94,housenumber,49201_0060_00010,10,Place Colonel Leon Faye,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,
49 250,49,Maine-et-Loire,Point Cyb /Bibliothèque Mathu’Lu,Passage des Grandes Bottes (Saint-Mathurin-sur-Loire) 49250 Loire-Authion,47.41011,-0.321528,Passage des Grandes Bottes 49250 Loire-Authion,0.63,street,49307_0069,,Passage des Grandes Bottes,,49250,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49307,Saint-Mathurin-sur-Loire,
49 250,49,Maine-et-Loire,Point Cyb LA MéNITRé,10 Place du Colonel Léon Faye 49250 La Ménitré,47.402036,-0.270319,10 Place Colonel Leon Faye 49250 La Ménitré,0.88,housenumber,49201_0060_00010,10,Place Colonel Leon Faye,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,
49 260,49,Maine-et-Loire,Centre Social Déclic-PIJ,362 Rue du Général de Gaulle 49260 Montreuil-Bellay,47.12738,-0.145588,362 Rue du Général de Gaulle 49260 Montreuil-Bellay,0.94,housenumber,49215_0906_00362,362,Rue du Général de Gaulle,,49260,Montreuil-Bellay,"49, Maine-et-Loire, Pays de la Loire",49215,,,
49 260,49,Maine-et-Loire,"Centre social et culturel intercommunal Roland Charrier
",139 Rue d'Anjou 49260 Montreuil-Bellay,47.127865,-0.143755,139 Rue d'Anjou 49260 Montreuil-Bellay,0.94,housenumber,49215_0312_00139,139,Rue d'Anjou,,49260,Montreuil-Bellay,"49, Maine-et-Loire, Pays de la Loire",49215,,,
49 260,49,Maine-et-Loire,Médiathèque François Mitterand / Réseau Imagin'R,1 Place Aubelle 49260 Montreuil-Bellay,47.129185,-0.153595,1 Place Rene Aubelle 49260 Montreuil-Bellay,0.84,housenumber,49215_1503_00001,1,Place Rene Aubelle,,49260,Montreuil-Bellay,"49, Maine-et-Loire, Pays de la Loire",49215,,,
49 270,49,Maine-et-Loire,Centre Socioculturel Rives de Loire,20 Rue Jfa Chenouard (Drain) 49270 Orée d'Anjou,47.339087,-1.214585,20 Rue du Carroil (drain) 49270 Orée d'Anjou,0.59,housenumber,49126_0016_00020,20,Rue du Carroil (drain),,49270,Orée d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49069,49126,Drain,
49 280,49,Maine-et-Loire,CSI Ocsygène,18 Rue d’Anjou 49280 Saint-Léger-sous-Cholet,47.092791,-0.910045,18 Rue d'Anjou 49280 Saint-Léger-sous-Cholet,0.94,housenumber,49299_0002_00018,18,Rue d'Anjou,,49280,Saint-Léger-sous-Cholet,"49, Maine-et-Loire, Pays de la Loire",49299,,,
49 280,49,Maine-et-Loire,Informatics Clubs,Rue du Stade 49280 La Tessoualle,47.00155,-0.855248,Rue du Stade 49280 La Tessoualle,0.94,street,49343_0505,,Rue du Stade,,49280,La Tessoualle,"49, Maine-et-Loire, Pays de la Loire",49343,,,
49 290,49,Maine-et-Loire,France Services -CCAS -Chalonnes sur Loire,4 Rue des Poilus 49290 Chalonnes-sur-Loire,47.35206,-0.761805,4 Rue des Poilus 49290 Chalonnes-sur-Loire,0.95,housenumber,49063_1000_00004,4,Rue des Poilus,,49290,Chalonnes-sur-Loire,"49, Maine-et-Loire, Pays de la Loire",49063,,,
49 300,49,Maine-et-Loire,ALIA (L'association Ligérienne d'Addictologie),4 Rue des Marteaux 49300 Cholet,47.060305,-0.88317,4 Rue des Marteaux 49300 Cholet,0.96,housenumber,49099_2890_00004,4,Rue des Marteaux,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Bibliothèque universitaire Cholet,Boulevard Pierre Lecoq 49300 Cholet,47.049547,-0.87012,Boulevard Pierre Lecoq 49300 Cholet,0.96,street,49099_3581,,Boulevard Pierre Lecoq,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Caisse Primaire d'Assurance Maladie (CPAM) - Agence de Cholet,2 Rue Saint Éloi 49300 Cholet,47.059946,-0.890775,2 Rue Saint Eloi 49300 Cholet,0.96,housenumber,49099_4123_00002,2,Rue Saint Eloi,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,CCAS de Cholet,24 Avenue Maudet 49300 Cholet,47.05692,-0.879637,24 Avenue Maudet 49300 Cholet,0.96,housenumber,49099_2920_00024,24,Avenue Maudet,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Centre des Finances Public de Cholet,42 Rue du Planty 49300 Cholet,47.058014,-0.868802,42 Rue du Planty 49300 Cholet,0.96,housenumber,49099_3610_00042,42,Rue du Planty,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Centre Social  et socioculturel Horizon,4 Allée des Aigles 49300 Cholet,47.045406,-0.900774,4 Allée des Aigles 49300 Cholet,0.96,housenumber,49099_0017_00004,4,Allée des Aigles,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,CS K'Leidoscope,13 Avenue du Président Kenedy 49300 Cholet,47.04724,-0.891114,13 Avenue du Président Kennedy 49300 Cholet,0.94,housenumber,49099_3695_00013,13,Avenue du Président Kennedy,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,CS Pasteur,1 Rue du Docteur Maillard 49300 Cholet,47.062519,-0.894057,1 Rue du Docteur Emile Maillard 49300 Cholet,0.83,housenumber,49099_1505_00001,1,Rue du Docteur Emile Maillard,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Espace Jeunesse / CIJ,Rue Saint-Bonaventure 49300 Cholet,47.059433,-0.874421,Rue Saint Bonaventure 49300 Cholet,0.96,street,49099_4100,,Rue Saint Bonaventure,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Maison départementale des solidarité du Choletais,26 Avenue Maudet 49300 Cholet,47.056897,-0.879688,26 Avenue Maudet 49300 Cholet,0.96,housenumber,49099_2920_00026,26,Avenue Maudet,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Mission locale du Choletais,48 Rue des Bons Enfants 49300 Cholet,47.064953,-0.876753,48 Rue des Bons Enfants 49300 Cholet,0.96,housenumber,49099_0570_00048,48,Rue des Bons Enfants,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Service Emploi (Agglomération du Choletais),48 Rue des Bons Enfants 49300 Cholet,47.064953,-0.876753,48 Rue des Bons Enfants 49300 Cholet,0.96,housenumber,49099_0570_00048,48,Rue des Bons Enfants,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 300,49,Maine-et-Loire,Sous-préfecture de Cholet,30 Rue Trémolière 49300 Cholet,47.061192,-0.885104,30 Rue Trémolière 49300 Cholet,0.96,housenumber,49099_4560_00030,30,Rue Trémolière,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 307,49,Maine-et-Loire,Centre Social Le Verger,Rue du Bois Régnier 49307 Cholet,47.053208,-0.853285,Rue du Bois Régnier 49300 Cholet,0.85,street,49099_0539,,Rue du Bois Régnier,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 310,49,Maine-et-Loire,Centre socio-culturel Le Coin de la rue,2 Rue du Comte de Champigny 49310 Vihiers,47.146445,-0.533605,2 Rue du Comte de Champagny 49310 Lys-Haut-Layon,0.69,housenumber,49373_0380_00002,2,Rue du Comte de Champagny,,49310,Lys-Haut-Layon,"49, Maine-et-Loire, Pays de la Loire",49373,49373,Vihiers,
49 312,49,Maine-et-Loire,Médiathèque Élie Chamard,Rue Travot 49312 Cholet,47.059843,-0.880202,Rue Travot 49300 Cholet,0.74,street,49099_4530,,Rue Travot,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 320,49,Maine-et-Loire,Résidence Pannetier,81 Rue du Verdun 49320 Brissac-Quincé,47.358646,-0.450231,81 Rue de Verdun 49320 Brissac Loire Aubance,0.6,housenumber,49050_0440_00081,81,Rue de Verdun,,49320,Brissac Loire Aubance,"49, Maine-et-Loire, Pays de la Loire",49050,49050,Brissac-Quincé,
49 321,49,Maine-et-Loire,Pôle Emploi Cholet,24 Rue du Carteron 49321 Cholet,47.048436,-0.869602,24 Rue du Carteron 49300 Cholet,0.79,housenumber,49099_0956_00024,24,Rue du Carteron,,49300,Cholet,"49, Maine-et-Loire, Pays de la Loire",49099,49099,Cholet,
49 330,49,Maine-et-Loire,Bibliothèque de Châteauneuf-sur-Sarthe - L'Attire-Lire,18 Rue tranchepied 49330 Châteauneuf-sur-Sarthe,47.679698,-0.491881,18 Rue Tranchepied 49330 Les Hauts-d'Anjou,0.49,housenumber,49080_0110_00018,18,Rue Tranchepied,,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49080,Châteauneuf-sur-Sarthe,
49 330,49,Maine-et-Loire,Bibliothèque de Marigné,Rue Max Richard 49330 Marigné,47.722243,-0.615381,Rue Max Richard 49330 Les Hauts-d'Anjou,0.68,street,49189_0145,,Rue Max Richard,,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49189,Marigné,
49 330,49,Maine-et-Loire,C.A.F.,2 Rue des Fontaines 49330 Châteauneuf-sur-Sarthe,47.683369,-0.529131,2 Les Varennes (Châteauneuf-sur-Sarthe) 49330 Les Hauts-d'Anjou,0.6,housenumber,49080_peaiuu_00002,2,Les Varennes (Châteauneuf-sur-Sarthe),,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49080,Châteauneuf-sur-Sarthe,
49 330,49,Maine-et-Loire,Cybercentre Haut Anjou,Allée de la Passion Champigné 49330 Les Hauts d'Anjou,47.662915,-0.572074,Allée de la Passion 49330 Les Hauts-d'Anjou,0.77,street,49065_0109,,Allée de la Passion,,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49065,Champigné,
49 330,49,Maine-et-Loire,L'archy'Made- Cybercentre Haut Anjou,14 ter Allée de la Passion 49330 Champigné,47.662915,-0.572074,Allée de la Passion 49330 Les Hauts-d'Anjou,0.57,street,49065_0109,,Allée de la Passion,,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49065,Champigné,
49 330,49,Maine-et-Loire,MSAP de Châteauneuf-Sur-Sarthe,2 rue des Fontaines 49330 Châteauneuf-sur-Sarthe,47.683369,-0.529131,2 Les Varennes (Châteauneuf-sur-Sarthe) 49330 Les Hauts-d'Anjou,0.6,housenumber,49080_peaiuu_00002,2,Les Varennes (Châteauneuf-sur-Sarthe),,49330,Les Hauts-d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49080,49080,Châteauneuf-sur-Sarthe,
49 340,49,Maine-et-Loire,CSI Chloro'fil,40bis Rue de la Libération 49340 Nuaillé,47.096623,-0.788747,40 bis Rue de la Libération 49340 Nuaillé,0.87,housenumber,49231_0100_00040_bis,40 bis,Rue de la Libération,,49340,Nuaillé,"49, Maine-et-Loire, Pays de la Loire",49231,,,
49 350,49,Maine-et-Loire,Bibliothèque municipale Gennes,"""Château de la Roche"" Route de Louerre 49350 Gennes",47.338804,-0.235403,Route de Louerre 49350 Gennes-Val-de-Loire,0.54,street,49149_0130,,Route de Louerre,,49350,Gennes-Val-de-Loire,"49, Maine-et-Loire, Pays de la Loire",49261,49149,Gennes,
49 350,49,Maine-et-Loire,Cyberpoint des Rosiers-sur-Loire,15 Rue du Mail 49350 Les Rosiers-sur-Loire,47.350585,-0.224175,15 Rue du Mail (Les Rosiers-sur-Loire) 49350 Gennes-Val-de-Loire,0.91,housenumber,49261_0145_00015,15,Rue du Mail (Les Rosiers-sur-Loire),,49350,Gennes-Val-de-Loire,"49, Maine-et-Loire, Pays de la Loire",49261,49261,Les Rosiers-sur-Loire,
49 370,49,Maine-et-Loire,Bibliothèque de Bécon Les Granits,25 Rue d'Angers 49370 Bécon-Les-Granits,47.503281,-0.798227,25 Rue d'Angers 49370 Bécon-les-Granits,0.94,housenumber,49026_0020_00025,25,Rue d'Angers,,49370,Bécon-les-Granits,"49, Maine-et-Loire, Pays de la Loire",49026,,,
