conum_id,Code postal,departement,dep_nom,Nom de la structure,Adresse postale,Numero de téléphone,Site Web,Nom Prenom du référent,Mail contact,Activites proposees,Activites-codes,Initions et/ou formations proposées,Formations-codes,Conditions d'acces,acces-codes,Public,publics-codes,APTIC,Date de mise a jour,URL illustration / Logo,lat,lon,result_label
conum_553_,72 210,72,Sarthe,Espace emploi Roëzé,27 rue du 11 novembre – BP 26 72210 LA SUZE SUR SARTHE,NR,https://www.val-de-sarthe.fr/economie-decouverte/service-emploi/,NR,emploi.social@cc-valdesarthe.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Habitants de la CC,CondP,Demandeurs d’emploi; salariés en activité; congé parental; intérim; employeurs,Tp,Non,,,47.892778,0.039432,27 Rue du 11 Novembre 72210 La Suze-sur-Sarthe
conum_554_,72 210,72,Sarthe,Service Emploi De La Communauté De Communes Du Val De Sarthe,27 Rue Du 11 Novembre La Suze-Sur-Sarthe,NR,Http://Val-De-Sarthe.Fr/Public/Rubrique.Tpl?Id=7690,NR,Emploi.Accueil@Cc-Valdesarthe.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.892778,0.039432,27 Rue du 11 Novembre 72210 La Suze-sur-Sarthe
conum_555_,72 220,72,Sarthe,Cybercentre Smiden,1 Rue Sainte Anne Ecommoy,NR,Http://Www.Smiden.Fr/,NR,Contact@Smiden.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.829124,0.274247,1 Rue Sainte-anne 72220 Écommoy
conum_556_,72 220,72,Sarthe,Espace Emploi,2 Rue Sainte Anne Ecommoy,02 43 76 70 25,Http://Www.Cc-Berce-Belinois.Fr/,NR,Eref@Belinois,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.828957,0.274041,2 Rue Sainte-anne 72220 Écommoy
conum_557_,72 220,72,Sarthe,Espace Rural Emploi Formation,1 Rue Sainte-Anne 72220 Ecommoy,02 43 76 70 25,https://www.cc-berce-belinois.fr/de-26-ans-2,Mme Jean CREMEY (tout public),jean.cremey@belinois.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Si la personne réside ou travaille sur le territoire de l’Orée de Bercé-Belinois,CondP,Tout public jeunes de -14 ans (PIJ); demandeurs d’emploi ou entreprises,Tp,Non,,,47.829124,0.274247,1 Rue Sainte-anne 72220 Écommoy
conum_558_,72 230,72,Sarthe,DEPAR (Demandeurs d'Emploi et Précaire d'Armage et ses environs),28 Avenue de la Paix 72230 Arnage,02 43 76 70 25,https://www.facebook.com/associationdepar/,NR,Depar@Wanadoo.Fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Payant à coût solidaire,CondP,Adultes,A,Non,,,47.926367,0.187243,28 Avenue de la Paix 72230 Arnage
conum_559_,72 230,72,Sarthe,Espace Numérique,Place Du Gué Guecelard,02 43 27 29 41,Http://Www.Guecelard.Mairie72.Fr/,NR,Mairie.Guecelard.Accueil@Wanadoo.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.878302,0.129468,Place du Gué 72230 Guécélard
conum_560_,72 240,72,Sarthe,Centre social Conlie,Allée Marie Louise Souty 72240 Conlie,02 43 27 29 41,https://www.facebook.com/CSMLSouty/,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,,,48.122141,-0.015397,Allée Marie-louise Souty 72240 Conlie
conum_561_,72 240,72,Sarthe,Centre Social Rural Du Canton De Conlie,9 Allée Marie Louise Souty Conlie,02 43 82 82 21,Http://Www.4c-Conlie.Fr/Social-Centre-Social.Php,NR,Csconlie72@Wanadoo.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.122047,-0.015062,9 Allée Marie-louise Souty 72240 Conlie
conum_562_,72 240,72,Sarthe,CyberCentre de Conlie,4 Rue de Gaucher 72240 Conlie,NR,cybercentres.4cps.org,NR,cybercentre@4c-conlie.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,17/03/2020,,48.122915,-0.01732,4 Rue de Gaucher 72240 Conlie
conum_563_,72 240,72,Sarthe,Cybercentre De Conlie,4 Rue De Gaucher Conlie,06 29 71 23 35,Http://Cyber.4c-Conlie.Fr/,NR,Cybercentre@4c-Conlie.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,48.122915,-0.01732,4 Rue de Gaucher 72240 Conlie
conum_564_,72 250,72,Sarthe,Cybercentre Smiden,1 Rue Des Ecoles Parigne-L'eveque,02 43 44 69 99,Http://Www.Smiden.Fr/,NR,Contact@Smiden.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.936061,0.361437,1 Rue des Ecoles 72250 Parigné-l'Évêque
conum_565_,72 250,72,Sarthe,SMiDeN & Cybercentre,Rue Des Ecoles; 72250 Parigné-l'Évêque,06 29 71 23 35,http://www.smiden.fr/site/?fbclid=IwAR1iEQzRVc3luyNOVWRKWleggSFgzCkOSHY6Ej1Uokl2BJCpahbnqyAiIUw,NR,mailto:contact@smiden.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,Tout public,Tp,Non,,,47.936061,0.361437,Rue des Ecoles 72250 Parigné-l'Évêque
conum_566_,72 260,72,Sarthe,Cascade Marolles Les Braults Caf,15 Place De L'eglise Marolles-Les-Braults,02 43 79 24 87,Http://Www.Marolles-Les-Braults.Fr/Cascade/,NR,Cascade.Marolles@Orange.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.251931,0.313491,15 Place de l'Eglise 72260 Marolles-les-Braults
conum_567_,72 260,72,Sarthe,Cyberbase Du Pays Marollais,7 Place Henri Coutard Marolles-Les-Braults,02 43 79 24 87,Http://Cc-Pays-Marollais.Com/Informations-Sur/Nos-Actions/Culture-Tourisme-Communication/Cyber-Base/,NR,Cyberbase@Cc-Pays-Marollais.Com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,48.252821,0.313691,7 Place Henri Coutard 72260 Marolles-les-Braults
conum_568_,72 260,72,Sarthe,EPN Maine Saosnois - Antenne Marolles,EPN Maine Saosnois - Antenne de Marolles7 place Henri-Coutard 72260 MAROLLES LES BRAULTS,NR,www.mainesaosnois.fr/culture/espace-numerique,Emmanuel Collet,cyber.marolles@mainesaonois.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Accès GratuitAtelier collectif 1€,G-CondP,Tous publics,Tp,Non,,,48.253192,0.312926,Place Henri Coutard 72260 Marolles-les-Braults
conum_569_,72 260,72,Sarthe,Espace Public Numérique,7 Place Henri Coutard 72260 Marolles-les-Braults,02 43 46 10 98,http://www.cc-pays-marollais.com/cyber-base/,NR,cyber.marolles@mainesaosnois.fr,Utilisez et apprenez l’informatique dans un espace public numérique. Débutant ou initié; vous souhaitez découvrir Internet et les outils multimédia; bénéficier d’un accompagnement pour mener à bien vos démarches ou vos recherches; un animateur saura répon,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Tarifs 2019 :Abonnement (accès libre aux outils) GratuitImpression : 10 cts noir et blanc ; 50 cts couleur; 5cts le CVAtelier collectif : 1€Atelier individuel : 2€Accompagnement : 1er quart d’heure gratuite puis 2€ le suivantAccompagnement démarches adm,CondP-G,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,48.252821,0.313691,7 Place Henri Coutard 72260 Marolles-les-Braults
conum_570_,72 260,72,Sarthe,Le bureau de poste,4 BIS Rue du Général de Gaulle 72260 Marolles-les-Braults,02 43 39 10 49,NR,NR,NR,Démarches administratives en ligne,DeAd,Autonomie,Au,NR,NR,NR,NR,Non,,,48.252232,0.311622,4 bis Rue du Général de Gaulle 72260 Marolles-les-Braults
conum_571_,72 260,72,Sarthe,Maison De Services Au Public,Bureau De Poste 4 Bis Rue Du Général De Gaulle Marolles-Les-Braults,NR,NR,NR,Msap.Marolles-Les-Braults@Laposte.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.252232,0.311622,4 bis Rue du Général de Gaulle 72260 Marolles-les-Braults
conum_572_,72 270,72,Sarthe,cyber centre du Pays Malicornais,24 BIS Rue Victor Hugo 72270 Malicorne-sur-Sarthe,02 53 63 93 21,http://annuaire.mediation-numerique.fr/epn_58.html,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,Non,,,47.813356,-0.082697,24 bis Rue Victor Hugo 72270 Malicorne-sur-Sarthe
conum_573_,72 290,72,Sarthe,Centre Social La Maison des Projets,Rue Pierre Mendès France (Ballon) 72290 Ballon-Saint Mars,NR,http://www.maisondesprojets.fr/site/,NR,NR,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,NR,NR,NR,NR,Non,,,48.170313,0.238388,Rue Pierre Mendes France 72290 Ballon-Saint Mars
conum_574_,72 290,72,Sarthe,Maison de services au public,20 Rue Paul Ilias (Ballon) 72290 Ballon-Saint Mars,02 53 63 93 21,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,,,48.176348,0.234148,20 Rue Paul Ilias 72290 Ballon-Saint Mars
conum_575_,72 290,72,Sarthe,Maison De Services Au Public,Bureau De Poste 20 Rue Paul Ilias Ballon Saint-Mars,NR,NR,NR,NR,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.176348,0.234148,20 Rue Paul Ilias 72290 Ballon-Saint Mars
conum_576_,72 290,72,Sarthe,Maison Des Projets,Espace François Mitterrand Ballon Saint-Mars,02 43 97 87 65,Http://Maisondesprojets.Fr/Site/,NR,Accueil.Maisondesprojets@Gmail.Com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,48.255299,-4.085112,Espace Francois Mitterrand 29590 Pont-de-Buis-lès-Quimerch
conum_577_,72 300,72,Sarthe,Cybercentre,Place Raphaël Elize 72300 Sablé-sur-Sarthe,NR,https://www.parcoursnumeriques.net/annuaire/cybercentreern-de-sable-sur-sarthe,Communauté de communes de Sablé sur Sarthe,cybercentre@proxiland.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Gratuit-Payant-Payant à coût solidaire,G-P-CondP,Tous publics,Tp,Non,,,47.840334,-0.333428,Place Raphaël Elizé 72300 Sablé-sur-Sarthe
conum_578_,72 300,72,Sarthe,Espace Numérique,25 Rue Du Maine La Chapelle-D'aligne,02 33 82 19 20,Http://Lachapelledaligne.Com/,NR,Mairie@Lachapelledaligne.Com,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.734224,-0.235551,25 Rue du Maine 72300 La Chapelle-d'Aligné
conum_579_,72 310,72,Sarthe,La Poste - Agence Communale,12 Place De L'hôtel De Ville Besse-Sur-Braye,02 43 39 34 96,NR,NR,,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.833326,0.752698,12 Place de l'Hôtel de Ville 72310 Bessé-sur-Braye
conum_580_,72 330,72,Sarthe,Espace Numérique,1 Place Marin Mersenne Oize,NR,Https://Ville-Oize.Fr/,NR,Mairie.Oize.72@Wanadoo.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,27/02/2020,,47.810256,0.10333,1 Place Marin Mersenne 72330 Oizé
conum_581_,72 340,72,Sarthe,Centre Social Du Val Du Loir,36 Rue Gervais Chevallier La Chartre-Sur-Le-Loir,02 43 84 16 60,Http://Www.Centresocial-Valduloir.Com/Crbst_2.Html,NR,Accueil@Centresocial-Valduloir.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.730749,0.571358,36 Rue Gervais Chevallier 72340 La Chartre-sur-le-Loir
conum_582_,72 340,72,Sarthe,Centre social les trèfles,36 Rue Gervais Chevallier 72340 La Chartre-sur-le-Loir,02 85 29 75 49,http://www.lachartresurleloir.fr/wa_files/PLAQUETTE_20CENTRE_20SOCIAL_20JANVIER_202013.pdf,Présidente : Chantal GUILLERM,contact@centresocial-lestrefles.fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Habitants de la commune,G-P-CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,47.730749,0.571358,36 Rue Gervais Chevallier 72340 La Chartre-sur-le-Loir
conum_583_,72 340,72,Sarthe,Espace Numérique,Place De L'hôtel De Ville Montval-Sur-Loir,NR,,NR,,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.694798,0.418622,Place de l'Hôtel de Ville 72500 Montval-sur-Loir
conum_584_,72 340,72,Sarthe,Maison De Services Au Public,Bureau De Poste Place De L'hôtel De Ville La Chartre-Sur-Le-Loir,02 43 48 01 10,NR,NR,Msap.La-Chartre-Sur-Le-Loir@Laposte.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.729533,0.573576,Place de l'Hotel de Ville 72340 La Chartre-sur-le-Loir
conum_585_,72 340,72,Sarthe,Maison de services au public,Place de l'Hotel de Ville 72340 La Chartre-sur-le-Loir,06 38 79 08 93,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.729533,0.573576,Place de l'Hotel de Ville 72340 La Chartre-sur-le-Loir
conum_586_,72 350,72,Sathe,Espace FRANCE SERVICES,Mairie - 1 Place Albert Liébault - 72350 BRULON,02 85 29 12 00,www.brulon.fr,BRIOT Myriam,msap.brulon@orange.fr,Démarches administratives en ligne,DeAd,Accompagnements individuelsAutonomie,AcIn-Au,Accès gratuit aux horaires d'ouverture Lundi Mardi Jeudi 9h 12h30 / 14h 17h30 Mercredi Vendredi 9h 12h30,G,Tous publics,Tp,Non,,,47.96705,-0.23348,1 Place Albert Liebault 72350 Brûlon
conum_587_,72 350,72,Sarthe,la Mission Locale,1 Place Albert Liebault 72350 Brûlon,02 85 29 07 11,NR,NR,le Conciliateur de Justice,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,,,47.96705,-0.23348,1 Place Albert Liebault 72350 Brûlon
conum_588_,72 350,72,Sarthe,Maison De Services Au Public,1 Place Albert Liébault Brulon,02 85 29 07 11,Http://Www.Mairie-Brulon.Fr/,NR,Msap.Brulon@Orange.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.96705,-0.23348,1 Place Albert Liebault 72350 Brûlon
conum_589_,72 350,72,Sarthe,Relais Service Publics,Place Albert Liebault 72350 Brûlon,02 51 37 56 54,http://www.mairie-brulon.fr/-Maison-de-services-au-public-Msap-,Myriam BRIOT,msap.brulon@orange.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,47.96705,-0.23348,Place Albert Liebault 72350 Brûlon
conum_590_,72 400,72,Sarthe,Cyber Espace De La Ferté Bernard,3 Rue Du Moulin à Tan Centre Culturel La Laverie La Ferte-Bernard,02 51 05 52 63,Http://Www.Lalaverie.Org/Spip3.1/Spip.Php?Rubrique4,NR,Jurullier@Cyber-Base.Org,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.187165,0.648977,3 Rue Moulin a Tan 72400 La Ferté-Bernard
conum_591_,72 400,72,Sarthe,Cybercentre de La Ferté Bernard,3 Rue du Moulin Tan 72400 La Ferté-Bernard,NR,https://www.lalaverie.org/spip3.1/spip.php?rubrique1,Communauté de communes de l'Huisne Sarthoise,jurullier@cyber-base.org,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,Tarifs: Consultations libres :- connexion sans adhésion : 1 € / 45 minAteliers :prix : 2;5 € / atelier,G-CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,,,48.187165,0.648977,3 Rue Moulin a Tan 72400 La Ferté-Bernard
conum_592_,72 400,72,Sarthe,Maison de l'emploi Sarthe Nord,45 BIS Avenue du Général de Gaulle 72400 La Ferté-Bernard,02 51 08 96 92,NR,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,Non,,,48.17947,0.653871,45 bis Avenue du Général de Gaulle 72400 La Ferté-Bernard
conum_593_,72 400,72,Sarthe,Mission Locale Sarthe Nord,45 Bis Avenue Du Général De Gaulle La Ferte-Bernard,NR,Https://Www.Mlsarthenord.Fr/,NR,Accueil@Mlsarthenord.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.17947,0.653871,45 bis Avenue du Général de Gaulle 72400 La Ferté-Bernard
conum_594_,72 430,72,Sarthe,Espace De Coworking Village Factory,2 Bis Rue Du Lavoir Asnieres-Sur-Vegre,02 51 33 10 49,Http://Www.Asnieres.Village-Factory.Net/Coworking/Coworker-Asnieres-Sur-Vegre/,NR,Contact@Village-Factory.Fr,Prise en main du matérielPrise en main des logiciels de basePrise en main des logiciels de basePremiers pas sur internetDémarches administratives en ligneApprofondissement logicielsApprofondissement internetCulture numérique,PrMa-PrLo-PrIn-DeAd-ApLo-ApIn-CuNu,Formations collectivesFormations individuellesInitiationsAccompagnements collectifsAccompagnements individuelsAutonomie,FoCo-FoIn-In-AcCo-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.888276,-0.232949,Rue du Lavoir 72430 Asnières-sur-Vègre
conum_595_,72 430,72,Sarthe,Espace Numérique,3 Rue De La Mairie Ferce-Sur-Sarthe,02 51 69 61 10,Https://Fercesursarthe.Fr/La-Mairie-De-Ferce-Sur-Sarthe/,NR,Mairie@Ferce72.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,Tous publics,Tp,Non,,,47.901769,-0.030934,3 Rue de la Mairie 72430 Fercé-sur-Sarthe
conum_596_,72 430,72,Sarthe,Le bureau de poste,20 Rue Pasteur 72430 Noyen-sur-Sarthe,NR,NR,NR,NR,Démarches administratives en ligne,DeAd,Autonomie,Au,NR,NR,NR,NR,Non,,,47.871592,-0.097532,20 Rue Pasteur 72430 Noyen-sur-Sarthe
conum_597_,72 430,72,Sarthe,Maison De Services Au Public,Bureau De Poste 20 Rue Pasteur Noyen-Sur-Sarthe,NR,NR,NR,Msap.Noyen-Sur-Sarthe@Laposte.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,47.871592,-0.097532,20 Rue Pasteur 72430 Noyen-sur-Sarthe
conum_598_,72 440,72,Sarthe,Centre Social Bouloire,3 Rue du Collège 72440 Bouloire,02 51 31 66 89,https://annuaire.action-sociale.org/?p=centre-social-720003961&details=caracteristiques,NR,NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,NR,NR,NR,,,47.972868,0.551247,3 Rue du Collège 72440 Bouloire
conum_599_,72 450,72,Sarthe,Centre Social Lares,1 Place Jacques Moreau Montfort-Le-Gesnois,02 51 32 96 73,Http://Cslares.Fr/,NR,Contact@Cslares.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.048706,0.402595,1 Place Jacques Moreau 72450 Montfort-le-Gesnois
conum_600_,72 450,72,Sarthe,Centre social Montfort,Place Jacques Moreau 72450 Montfort-le-Gesnois,02 51 33 10 49,http://cslares.fr/index.php/le-centre-social,Mme Christine Marchand (présidente),NR,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,NR,NR,publics fragilisés/sans emploi,Tp,Non,,,48.048706,0.402595,Place Jacques Moreau 72450 Montfort-le-Gesnois
conum_601_,72 450,72,Sarthe,Cyberbase Emploi,1 Place Jacques Moreau Montfort-Le-Gesnois,02 51 07 32 10,Http://Cslares.Fr/,NR,Contact@Cslares.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.048706,0.402595,1 Place Jacques Moreau 72450 Montfort-le-Gesnois
conum_602_,72 460,72,Sarthe,Cybercentre de Savigné L'EvÉque,112 Grande Rue 72460 Savigné l'évèque,NR,https://www.cc-gesnoisbilurien.fr/culture-loisirs/espaces-publics-numeriques,NR,cybercentre@cc-gesnoisbilurien.fr,Démarches administratives en ligneConseils,DeAd-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,Adhésion annuelle de date à date : 5€ pour les résidents de la communauté de communes Le Gesnois Bilurien (15€ pour les personnes ne résidant pas la communauté de communes)Adhésion horaire : 1€ de l’heureAdhésion semaine (uniquement en juillet et en août),CondP,Jeunes-Adultes-Personnes âgées-Famille/enfant,Tp,Non,17/03/2020,,48.077375,0.301611,112 Grande Rue 72460 Savigné-l'Évêque
conum_603_,72 460,72,Sarthe,Espace Numérique De La Cdc Le Gesnois Bilurien,112 Grande Rue Savigne-L'eveque,02 51 69 26 53,Http://Www.Cc-Gesnoisbilurien.Fr/Index.Php/Loisirs-Tourisme/Espaces-Numeriques,NR,Cybercentre@Cc-Brieresgesnois.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.077375,0.301611,112 Grande Rue 72460 Savigné-l'Évêque
conum_604_,72 470,72,Sarthe,Centre D'animation Sociale Jean Claude Laude Espace Multimédia,Rue Jacques Guède Champagné,NR,Http://Centreanimationsociale-Champagne.Fr/Activites/Cyber-Base/,NR,Accueil@Cas-Champagne.Fr,Démarches administratives en lignePremiers pas internetConseils,DeAd-PrIn-Co,InitiationsAccompagnements individuelsAutonomie,In-AcIn-Au,GratuitConditions particulières,G-CondP,AfJDeS,Af-J-De-S,Non,,,48.026161,0.332871,Rue Jacques Guede 72470 Champagné
