Code postal,Nom de la structure,Adresse postale,Numéro de téléphone,Site Web,Nom Prénom du référent,Mail contact,Activités proposées,Conditions d'accès,Accompagnement,Public,Équipement,APTIC,Date de mise à jour,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
49300,Centre social et socioculturel Horizon,4 Allée des Aigles 49300 Cholet,+33 2 41 65 13 88,,,,,,,,,,,47.045406,-0.900774,4 Allée des Aigles 49300 Cholet,0.96,housenumber,49099_0017_00004,4,Allée des Aigles,,49300,Cholet,49; Maine-et-Loire; Pays de la Loire,49099,49099,Cholet,
49300,Espace Jeunesse / CIJ,Rue Saint-Bonaventure 49300 Cholet,,,,,,,,,,,,47.059433,-0.874421,Rue Saint Bonaventure 49300 Cholet,0.96,street,49099_4100,,Rue Saint Bonaventure,,49300,Cholet,49; Maine-et-Loire; Pays de la Loire,49099,49099,Cholet,
49300,Centre Social du Verger Point Cyb,Rue du Bois Régnier 49300 Cholet,,,,,,,,,,,,47.053208,-0.853285,Rue du Bois Régnier 49300 Cholet,0.96,street,49099_0539,,Rue du Bois Régnier,,49300,Cholet,49; Maine-et-Loire; Pays de la Loire,49099,49099,Cholet,
49310,Lys-Haut-Layon,10 Place Charles de Gaulle (Vihiers) 49310 Lys-Haut-Layon,,,,,,,,,,,,47.145644,-0.535161,10 Place Charles de Gaulle 49310 Lys-Haut-Layon,0.81,housenumber,49373_0281_00010,10,Place Charles de Gaulle,,49310,Lys-Haut-Layon,49; Maine-et-Loire; Pays de la Loire,49373,49373,Vihiers,
49310,VIHIERS - Centre socio-culturel le Coin de la Rue,2 Rue du Comte de Champagny (Vihiers) 49310 Lys-Haut-Layon,,,,,Orientation et vous information autour des démarches administratives,,,,scanner ou téléphone aux organismes partenaires,,,47.146445,-0.533605,2 Rue du Comte de Champagny 49310 Lys-Haut-Layon,0.82,housenumber,49373_0380_00002,2,Rue du Comte de Champagny,,49310,Lys-Haut-Layon,49; Maine-et-Loire; Pays de la Loire,49373,49373,Vihiers,
49320,EMILA de Vauchrétien,Rue Principale (Vauchrétien) 49320 Brissac Loire Aubance,,,,,,,,,,,,47.33108,-0.479076,Rue Principale (Vauchrétien) 49320 Brissac Loire Aubance,0.95,street,49363_0034,,Rue Principale (Vauchrétien),,49320,Brissac Loire Aubance,49; Maine-et-Loire; Pays de la Loire,49050,49363,Vauchrétien,
49320,EMILA de Brissac-Quincé / Réseau ERN,3 Rue du Marin (Brissac-Quincé) 49320 Brissac Loire Aubance,,,,,,,,,,,,47.353215,-0.446009,3 Rue du Marin 49320 Brissac Loire Aubance,0.71,housenumber,49050_0264_00003,3,Rue du Marin,,49320,Brissac Loire Aubance,49; Maine-et-Loire; Pays de la Loire,49050,49050,Brissac-Quincé,
49330,C.A.F.,2 Rue des Fontaines 49330 Châteauneuf-sur-Sarthe,,,,,,,,,Photocopiur scanner...,,,47.679666,-0.487048,2 Rue des Moulins (Châteauneuf-sur-Sarthe) 49330 Les Hauts-d'Anjou,0.67,housenumber,49080_0070_00002,2,Rue des Moulins (Châteauneuf-sur-Sarthe),,49330,Les Hauts-d'Anjou,49; Maine-et-Loire; Pays de la Loire,49080,49080,Châteauneuf-sur-Sarthe,
49330,,Allée de la Passion Champigné 49330 Les Hauts d'Anjou,,,,,,,,,,,,47.662915,-0.572074,Allée de la Passion 49330 Les Hauts-d'Anjou,0.77,street,49065_0109,,Allée de la Passion,,49330,Les Hauts-d'Anjou,49; Maine-et-Loire; Pays de la Loire,49080,49065,Champigné,
49350,Cybercentre des Rosiers-sur-Loire,15 Rue du Mail (les rosiers-sur-loire) 49350 Gennes-Val-de-Loire,,,,,,,,,,,,47.350585,-0.224175,15 Rue du Mail (Les Rosiers-sur-Loire) 49350 Gennes-Val-de-Loire,0.95,housenumber,49261_0145_00015,15,Rue du Mail (Les Rosiers-sur-Loire),,49350,Gennes-Val-de-Loire,49; Maine-et-Loire; Pays de la Loire,49261,49261,Les Rosiers-sur-Loire,
49380,(Centre Socioculturel des Coteaux du Layon,Le Bourg (Thouarcé) 49380 Bellevigne-en-Layon,02 41 54 06 44,,,,,,,,,,,47.245976,-0.541366,Moulin Brule (Thouarcé) 49380 Bellevigne-en-Layon,0.73,locality,49345_b146,,Moulin Brule (Thouarcé),,49380,Bellevigne-en-Layon,49; Maine-et-Loire; Pays de la Loire,49345,49345,Thouarcé,
49390,Cybercentre de Mouliherne,Place des Anciens Combattants 49390 Vernantes,,,,,,,,,,,,47.393754,0.048841,Place des Anciens Combattants 49390 Vernantes,0.94,street,49368_0008,,Place des Anciens Combattants,,49390,Vernantes,49; Maine-et-Loire; Pays de la Loire,49368,,,
49390,,Place de la Mairie 49390 Vernantes,,,,,,,,,,,,47.393747,0.0535,Place de la Mairie 49390 Vernantes,0.94,street,49368_b867,,Place de la Mairie,,49390,Vernantes,49; Maine-et-Loire; Pays de la Loire,49368,,,
49400,SCOOPE,325 Rue Robert Amy 49400 Saumur,,,,,,,,,,,,47.243854,-0.074757,325 Rue Robert Amy 49400 Saumur,0.95,housenumber,49328_2210_00325,325,Rue Robert Amy,,49400,Saumur,49; Maine-et-Loire; Pays de la Loire,49328,49328,Saumur,
49400,Cybercentre de la Région de Nozay,16 Route de Nort Sur Erdre 44170 Nozay,,,,,,,,,,,,47.561189,-1.623635,16 Route de Nort-sur-erdre 44170 Nozay,0.95,housenumber,44113_1680_00016,16,Route de Nort-sur-erdre,,44170,Nozay,44; Loire-Atlantique; Pays de la Loire,44113,,,
49400,MJC SAUMUR,Place de Verdun 49400 Saumur,,,,,,,,,,,,47.254775,-0.080209,Place de Verdun 49400 Saumur,0.95,street,49328_2550,,Place de Verdun,,49400,Saumur,49; Maine-et-Loire; Pays de la Loire,49328,49328,Saumur,
49410,CYBERCENTRE - ERN ValMauges,ZI DE LA LANDE (Saint-Florent-le-Vieil) 49410 Mauges-sur-Loire,,,,,,,,,,,,47.355401,-1.014623,ZI de la Chevallerie 49410 Mauges-sur-Loire,0.48,street,49276_a018,,ZI de la Chevallerie,,49410,Mauges-sur-Loire,49; Maine-et-Loire; Pays de la Loire,49244,49276,Saint-Florent-le-Vieil,
49420,,4 Boulevard de la Prevalaye (Pouancé) 49420 Ombrée d'Anjou,,,,,,,,,,,,47.740883,-1.173745,4 Boulevard de la Prévalaye 49420 Ombrée d'Anjou,0.82,housenumber,49248_0680_00004,4,Boulevard de la Prévalaye,,49420,Ombrée d'Anjou,49; Maine-et-Loire; Pays de la Loire,49248,49248,Pouancé,
49430,,11 Rue Joseph Cugnot 49430 Durtal,,,,,remplissage d'un formulaire et prendre des rendez-vous auprès des divers services publics.,,,,,,,47.671271,-0.256457,11 Rue Joseph Cugnot 49430 Durtal,0.94,housenumber,49127_0419_00011,11,Rue Joseph Cugnot,,49430,Durtal,49; Maine-et-Loire; Pays de la Loire,49127,,,
49440,CARSAT...) - utiliser une connexion internet pour les recherches d'emploi,1 Avenue Firmin Tortiger 49440 Candé,,,,,,,,,scanner...,,,47.563786,-1.034558,1 Avenue Firmin Tortiger 49440 Candé,0.94,housenumber,49054_0480_00001,1,Avenue Firmin Tortiger,,49440,Candé,49; Maine-et-Loire; Pays de la Loire,49054,,,
49460,Espace Jeunesse-PIJ,10 Rue Lamartine 49460 Montreuil-Juigné,,,,,,,,,,,,47.527978,-0.60631,10 Rue Lamartine 49460 Montreuil-Juigné,0.95,housenumber,49214_0110_00010,10,Rue Lamartine,,49460,Montreuil-Juigné,49; Maine-et-Loire; Pays de la Loire,49214,,,
49480,Espace jeunesse / PIJ,Avenue de la Francaiserie (Saint-Sylvain-d'Anjou) 49480 Verrières-en-Anjou,,,,,,,,,,,,47.521184,-0.465873,Avenue de la Francaiserie 49480 Verrières-en-Anjou,0.67,street,49323_0069,,Avenue de la Francaiserie,,49480,Verrières-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49323,49323,Saint-Sylvain-d'Anjou,
49490,,1 Rue d'Anjou (Noyant) 49490 Noyant-Villages,,,,,,,,,,,,47.510992,0.119136,1 Rue d'Anjou 49490 Noyant-Villages,0.79,housenumber,49228_0023_00001,1,Rue d'Anjou,,49490,Noyant-Villages,49; Maine-et-Loire; Pays de la Loire,49228,49228,Noyant,
49500,Comité d' expansion du Segré,LA MAISON NEUVE (Aviré) 49500 Segré-en-Anjou Bleu,,,,,,,,,,,,47.713092,-0.799653,La Maison Neuve Avire (Aviré) 49500 Segré-en-Anjou Bleu,0.85,locality,49331_b948,,La Maison Neuve Avire (Aviré),,49500,Segré-en-Anjou Bleu,49; Maine-et-Loire; Pays de la Loire,49331,49014,Aviré,
49520,Cyber-base Maine 301,8 Rue Mazagran 72110 Bonnétable,,,,,,,,,,,,48.173676,0.427999,8 Rue Mazagran 72110 Bonnétable,0.94,housenumber,72039_0900_00008,8,Rue Mazagran,,72110,Bonnétable,72; Sarthe; Pays de la Loire,72039,,,
49520,EPIDE-Combrée,1 Rue Chevalier d'Avoynes (Combrée) 49520 Ombrée d'Anjou,02 41 94 94 14,https://www.epide.fr/a-propos-de-lepide/nos-centres/detail-centre/?centre=13&cHash=a1f93279683534976d958cf5aebb5452,Recrutement des “volontaires”         M. Marc Fivel-Demoret,,Accompagnement global reposant sur un cadre structurant; des équipes pluridisciplinaires et un suivi personnalisé dans l’objectif de construire ensemble leur projet professionnel.,jeunes entre 18 et 25 ans; peu ou pas diplômés et sans travail,,jeunes entre 18 et 25 ans,,,,47.705572,-1.027953,1 Rue du Chevalier d'Avoynes 49420 Ombrée d'Anjou,0.71,housenumber,49103_0115_00001,1,Rue du Chevalier d'Avoynes,,49420,Ombrée d'Anjou,49; Maine-et-Loire; Pays de la Loire,49248,49103,Combrée,
49600,Cybercentre du Pays des Mauges (site de Beaupréau),La Loge (Beaupréau) 49600 Beaupréau-en-Mauges,,,,,,,,,,,,47.204936,-0.855279,La Loge (jallais) (Jallais) 49600 Beaupréau-en-Mauges,0.55,locality,49162_b923,,La Loge (jallais) (Jallais),,49600,Beaupréau-en-Mauges,49; Maine-et-Loire; Pays de la Loire,49023,49162,Jallais,
49610,EMILA de St-Melaine-sur-Aubance / Réseau ERN,5 Rue Armand Brousse 49610 Saint-Melaine-sur-Aubance,,,,,,,,,,,,47.370443,-0.496965,5 Rue Armand Brousse 49610 Saint-Melaine-sur-Aubance,0.94,housenumber,49308_0002_00005,5,Rue Armand Brousse,,49610,Saint-Melaine-sur-Aubance,49; Maine-et-Loire; Pays de la Loire,49308,,,
49610,EMILA de Juigné-sur-Loire / Réseau ERN,7 Rue de Chambretault (Juigné-sur-Loire) 49610 Les Garennes sur Loire,,,,,,,,,,,,47.402541,-0.4803,7 Rue de Chambretault 49610 Les Garennes sur Loire,0.71,housenumber,49167_0022_00007,7,Rue de Chambretault,,49610,Les Garennes sur Loire,49; Maine-et-Loire; Pays de la Loire,49167,49167,Juigné-sur-Loire,
49610,ESPACE MULTIMEDIA JEAN CARMET,Rue Jean Thuleau 49610 Mûrs-Erigné,,,,,,,,,,,,47.402747,-0.526496,Rue Jean Thuleau 49610 Mûrs-Erigné,0.95,street,49223_0080,,Rue Jean Thuleau,,49610,Mûrs-Erigné,49; Maine-et-Loire; Pays de la Loire,49223,,,
49620,CYBERCENTRE - ERN ValMauges,Place du Bourg Davy (La Pommeraye) 49620 Mauges-sur-Loire,,,,,,,,,,,,47.355289,-0.858275,Place du Bourg Davy 49620 Mauges-sur-Loire,0.73,street,49244_0060,,Place du Bourg Davy,,49620,Mauges-sur-Loire,49; Maine-et-Loire; Pays de la Loire,49244,49244,La Pommeraye,
49630,Espace Public Numérique de CORNé,39 Place Paul Mauget (Corné) 49630 Loire-Authion,,,,,,,,,,,,47.470902,-0.350026,39 Place Paul Mauget 49800 Loire-Authion,0.72,housenumber,49307_dbvezw_00039,39,Place Paul Mauget,,49800,Loire-Authion,49; Maine-et-Loire; Pays de la Loire,49307,49106,Corné,
49640,,4 Rue des écoles (Daumeray) 49640 Morannes sur Sarthe-Daumeray,,,,,,,,,,,,47.700451,-0.358776,Rue des Ecoles (Daumeray) 49640 Morannes sur Sarthe-Daumeray,0.91,street,49119_0022,,Rue des Ecoles (Daumeray),,49640,Morannes sur Sarthe-Daumeray,49; Maine-et-Loire; Pays de la Loire,49220,49119,Daumeray,
49650,Espace Public Numérique Brainois,Place de la Mairie 49650 Brain-sur-Allonnes,,,,,,,,,,,,47.30184,0.064083,Place de la Mairie 49650 Brain-sur-Allonnes,0.94,street,49041_0280,,Place de la Mairie,,49650,Brain-sur-Allonnes,49; Maine-et-Loire; Pays de la Loire,49041,,,
49700,Espace Multimédia,5 Place de Justice de Paix (Doué-la-Fontaine) 49700 Doué-en-Anjou,+33 2 41 59 84 52,http://pagesperso-orange.fr/csdoue/cariboost1/crbst_0.html,,,,,,,,,,47.193352,-0.275522,5 Place de la Justice de Paix 49700 Doué-en-Anjou,0.74,housenumber,49125_0640_00005,5,Place de la Justice de Paix,,49700,Doué-en-Anjou,49; Maine-et-Loire; Pays de la Loire,49125,49125,Doué-la-Fontaine,
49730,Club Informatique RAVI,10 B Rue de la Loire 49730 Varennes-sur-Loire,0241673427ou02415,http://perso.wanadoo.fr/ravi.varennes,,,,,,,,,,47.236789,0.052465,10 bis Rue de la Loire 49730 Varennes-sur-Loire,0.86,housenumber,49361_0450_00010_bis,10 bis,Rue de la Loire,,49730,Varennes-sur-Loire,49; Maine-et-Loire; Pays de la Loire,49361,,,
49800,A.I.D.A.L,Rue du 8 Mai 1945 (Andard) 49800 Loire-Authion,,,,,,,,,,,,47.456108,-0.398885,Rue du 8 Mai 1945 49800 Loire-Authion,0.8,street,49004_0023,,Rue du 8 Mai 1945,,49800,Loire-Authion,49; Maine-et-Loire; Pays de la Loire,49307,49004,Andard,
49800,Point Cyb LA DAGUENIERE,29 Rue Ligerienne (La Daguenière) 49800 Loire-Authion,,,,,,,,,,,,47.419342,-0.434831,29 Rue Ligerienne (La Daguenière) 49800 Loire-Authion,0.95,housenumber,49117_0026_00029,29,Rue Ligerienne (La Daguenière),,49800,Loire-Authion,49; Maine-et-Loire; Pays de la Loire,49307,49117,La Daguenière,
49800,Point Cyb LA BOHALLE,Passage de la Mairie (La Daguenière) 49800 Loire-Authion,,,,,,,,,,,,47.419564,-0.434836,Passage de la Mairie 49800 Loire-Authion,0.71,street,49117_0029,,Passage de la Mairie,,49800,Loire-Authion,49; Maine-et-Loire; Pays de la Loire,49307,49117,La Daguenière,
49800,Point Cyb – Médiathèque des 4 vents,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,,,,,,,,,,,,47.445805,-0.411451,2 Rue de la Croix de Bois (Brain-sur-l'Authion) 49800 Loire-Authion,0.95,housenumber,49042_0040_00002,2,Rue de la Croix de Bois (Brain-sur-l'Authion),,49800,Loire-Authion,49; Maine-et-Loire; Pays de la Loire,49307,49042,Brain-sur-l'Authion,
49800,Cybercentre de Trélazé,18 Rue Ludovic Menard 49800 Trélazé,,,,,,,,,,,,47.445512,-0.489322,18 Rue Ludovic Ménard 49800 Trélazé,0.95,housenumber,49353_0650_00018,18,Rue Ludovic Ménard,,49800,Trélazé,49; Maine-et-Loire; Pays de la Loire,49353,,,
53100,PIJ,44 Place Gambetta 53100 Mayenne,06 78 29 73 99,http://lespossibles.org/,Florine Olivier,pij@lespossibles.org,,,,,,,,48.303298,-0.621245,44 Place Gambetta 53100 Mayenne,0.95,housenumber,53147_0710_00044,44,Place Gambetta,,53100,Mayenne,53; Mayenne; Pays de la Loire,53147,,,
53100,Médiathèque Le Grand Nord,Esplanade François Mitterrand 53100 Mayenne,02 43 11 19 70,http://www.legrandnord.fr/,,mediatheque@legrandnord.fr,Espace dédié à la culture scientifique; technique et numérique a ouvert ses portes à la médiathèque JL Trassard : un miniLab; un espace inspiré des FabLabs. Lieu d’expérimentation; il met à votre disposition des machines pilotées par ordinateur afin de co,Pour utiliser les machines; il faut être adhérent de la médiathèque.Une participation financière est demandée pour les frais des consommables (à partir de 0.50 €),,Tous publics,,,,47.422199,0.683095,Esplanade Francois Mitterrand 37100 Tours,0.68,street,37261_1923,,Esplanade Francois Mitterrand,,37100,Tours,37; Indre-et-Loire; Centre-Val de Loire,37261,,,
53110,Maison de service au Public Mayenne Communauté,18 place du 8 Mai 1945 – BP 18b,02 43 04 71 53,http://www.lassay-les-chateaux.fr/actualites/,,,,,,,,,,47.104456,2.356435,18 Place du 8 Mai 18230 Saint-Doulchard,0.6,housenumber,18205_0660_00018,18,Place du 8 Mai,,18230,Saint-Doulchard,18; Cher; Centre-Val de Loire,18205,,,
53140,La Maison de Services Au Public Pré-en-Pail-Saint-Samson,1 Rue de la Corniche de Pail (Pré-en-Pail) 53140 Pré-en-Pail-Saint-Samson,02 43 04 63 75,https://www.maisondeservicesaupublic.fr/content/pre-en-pail-saint-samson,,rsp@cc-montdesavaloirs.fr,,,,,,,,48.457247,-0.2069,1 Rue de la Corniche de Pail 53140 Pré-en-Pail-Saint-Samson,0.79,housenumber,53185_jpbzqp_00001,1,Rue de la Corniche de Pail,,53140,Pré-en-Pail-Saint-Samson,53; Mayenne; Pays de la Loire,53185,53185,Pré-en-Pail,
53160,La MSAP des Coëvrons,2 Avenue Auguste Janvier 53160 Bais,243377100,https://www.coevrons.fr/sites/www.coevrons.fr/files/atoms/files/msap_bais_plaquette.pdf,Catherine Mézange,mailto:msap-bais@coevrons.fr,,d'information et d'orientation du public. L'aide dans les d??marches est possible gr?óce aux diff??rents contacts que poss?Îde l'animatrice dans chaque administration ou organisme partenaire.,,,,,,48.251492,-0.365393,2 Avenue Auguste Janvier 53160 Bais,0.94,housenumber,53016_0040_00002,2,Avenue Auguste Janvier,,53160,Bais,53; Mayenne; Pays de la Loire,53016,,,
53170,La Maison de services au public du Pays de Meslay-Grez,1 Voie de la Guiternièe 53170 Meslay-du-Maine,243642406,http://www.paysmeslaygrez.fr/,,msap@paysmeslaygrez.fr,envoi de courriel,,,,,,,47.949589,-0.542033,1 Voie de la Guiternière 53170 Meslay-du-Maine,0.88,housenumber,53152_0422_00001,1,Voie de la Guiternière,,53170,Meslay-du-Maine,53; Mayenne; Pays de la Loire,53152,,,
53170,L'Espace multimédia du Pays de Meslay-Grez,1 Voie de la Guiternière 53170 Meslay-du-Maine,02.43.64.29.00,http://www.paysmeslaygrez.fr/HABITER/Services-aux-particuliers/Espace-Multimedia/L-acces-a-l-informatique-pour-tous,,,L'Espace Multimédia est un véritable lieu de démocratisation de l'informatique et d'Internet.,Accessible à tous aux horaires d'ouverture du Pôle Intercommunal,ateliers d'initiation et de formation à l'informatique,Tous publics,8 postes sont à la disposition du publi,,,47.949589,-0.542033,1 Voie de la Guiternière 53170 Meslay-du-Maine,0.94,housenumber,53152_0422_00001,1,Voie de la Guiternière,,53170,Meslay-du-Maine,53; Mayenne; Pays de la Loire,53152,,,
53200,Communauté de Communes du Pays de Château-Gontier,23 Place de la République 53200 Château-Gontier,02.43.09.50.53 ,http://mediatheque.chateaugontier.fr/,,,Mise à disposition d’outils numériques,Tous publics,,Tous publics,Dix postes informatiques et six tablettes tactiles; chaque poste est équipé d'un traitement de texte; d'un tableur et d'une connexion sécurisée à internet; casques,,,47.826364,-0.706984,23 Place de la République 53200 Château-Gontier-sur-Mayenne,0.76,housenumber,53062_1220_00023,23,Place de la République,,53200,Château-Gontier-sur-Mayenne,53; Mayenne; Pays de la Loire,53062,53062,Château-Gontier,
53300,La Maison de services au public,6 Place du Château 53300 Ambrières-les-Vallées,,,,directiontechnique@cc-bocagemayennais.fr,,,,,,,,48.403482,-0.629826,6 Place du Château 53300 Ambrières-les-Vallées,0.94,housenumber,53003_0099_00006,6,Place du Château,,53300,Ambrières-les-Vallées,53; Mayenne; Pays de la Loire,53003,,,
53320,La Maison de services au public (MSAP) du Pays de Loiron,La Chapelle du Chêne (Loiron) 53320 Loiron-Ruillé,tel:0243021931,https://www.maisondeservicesaupublic.fr/content/laval-agglomeration-pole-loiron,,msap@agglo-laval.fr,déclarations; démarches administratives,habitat,,,,,,48.068973,-0.931288,La Chapelle du Chene 53320 Loiron-Ruillé,0.8,street,53137_b174,,La Chapelle du Chene,,53320,Loiron-Ruillé,53; Mayenne; Pays de la Loire,53137,53137,Loiron,
53400,Maison de services au public Pays de Craon,29 Rue de la Libération 53400 Craon,02.43.09.09.65,https://www.maisondeservicesaupublic.fr/content/pays-de-craon,,msap@cias.paysdecraon.fr,La MSAP du Pays de Craon vous accueille dans les locaux du Centre intercommunal d’action sociale du Pays de Craon. Relai de proximité; la MSAP vous offre un 1er niveau d’information; vous oriente et vous accompagne dans les démarches; notamment dans l’uti,Tous publics,,Tous publics,Tous publics,,,47.849499,-0.955688,29 Rue de la Libération 53400 Craon,0.95,housenumber,53084_0880_00029,29,Rue de la Libération,,53400,Craon,53; Mayenne; Pays de la Loire,53084,,,
53500,La Maison de services au public,Parc d'Activités de la Querminais 53500 Ernée,02.43.05.46.31,http://www.cc-lernee.fr/,,msap@lernee.fr,,,,,,,,48.289699,-0.918796,Rue ZA Hainaud Querminais 53500 Ernée,0.45,street,53096_0910,,Rue ZA Hainaud Querminais,,53500,Ernée,53; Mayenne; Pays de la Loire,53096,,,
53600,La Maison de Services au Public d'Evron,,tel:02%2043%2001%2078%2003,https://www.coevrons.fr/acteurs-services/maison-de-services-au-public-Evron,ElisabethPérigois,,,,,,,,,,,,,,,,,,,,,,,,
53600,Espace Coëvrons,Avenue Raoul Vadepied 53600 Châtres-la-Forêt,02.43.66.32.00,https://www.coevrons.fr/,,,,,,,,,,48.144785,-0.416306,Avenue Raoul Vadepied 53600 Évron,0.59,street,53065_0033,,Avenue Raoul Vadepied,,53600,Évron,53; Mayenne; Pays de la Loire,53097,53065,Châtres-la-Forêt,
53700,Communauté de Communes du Mont des Avaloirs,17 Boulevard du Général de Gaulle 53700 Villaines-la-Juhel,02.43.30.13.13,https://www.cc-montdesavaloirs.fr/,,centre.ressources@cc-montdesavaloirs.fr,,,,,,,,48.339399,-0.281197,17 Boulevard du Général de Gaulle 53700 Villaines-la-Juhel,0.94,housenumber,53271_0491_00017,17,Boulevard du Général de Gaulle,,53700,Villaines-la-Juhel,53; Mayenne; Pays de la Loire,53271,,,
72100,Azimconsulting,19 Boulevard Marie et Alexandre Oyon 72100 Le Mans,06 09 98 19 89,https://www.azimconsulting.com/,,,,,,,,,,47.994945,0.1884,19 Bd Marie et Alexandre Oyon 72100 Le Mans,0.8,housenumber,72181_0135_00019,19,Bd Marie et Alexandre Oyon,,72100,Le Mans,72; Sarthe; Pays de la Loire,72181,,,
72100,Centre culturel L' Espal,62 Rue de l'Esterel 72100 Le Mans,tel:02%2043%2050%2021%2050,https://www.quinconces-espal.com/les-quinconces-lespal,,,,,,,,,,47.995034,0.233695,62 Rue de l'Estérel 72100 Le Mans,0.96,housenumber,72181_1917_00062,62,Rue de l'Estérel,,72100,Le Mans,72; Sarthe; Pays de la Loire,72181,,,
72100,Mission Locale de l'Agglomération Mancelle,5 BIS Boulevard Winston Churchill 72100 Le Mans (??),tel:0243841660,https://www.gralon.net/mairies-france/sarthe/service-mission-locale-de-l-agglomeration-mancelle-le-mans_12192.htm#,,,,,,,,,,47.986488,0.209884,5 bis Boulevard Winston Churchill 72100 Le Mans,0.94,housenumber,72181_5542_00005_bis,5 bis,Boulevard Winston Churchill,,72100,Le Mans,72; Sarthe; Pays de la Loire,72181,,,
72100,Maison de l'Emploi et de la Formation Le Mans Métropole Pays du Mans,Place des Sablons 72100 Le Mans,243849092,https://www.cchautesarthealpesmancelles.fr/,,,,,,,,,,47.991503,0.222005,Place des Sablons 72100 Le Mans,0.96,street,72181_4839,,Place des Sablons,,72100,Le Mans,72; Sarthe; Pays de la Loire,72181,,,
72120,Espace Emploi Formation St Calais,17 Rue Fernand Poignant 72120 Saint-Calais,02 43 63 00 78,http://www.cyber-base.org/,,,,,,,,,,47.919011,0.739845,17 Rue Fernand Poignant 72120 Saint-Calais,0.94,housenumber,72269_0653_00017,17,Rue Fernand Poignant,,72120,Saint-Calais,72; Sarthe; Pays de la Loire,72269,,,
72130,Haute Sarthe Alpes Mancelles,2 Rue de l'Abbé Lelievre 72130 Fresnay-sur-Sarthe,02 43 33 33 99,,,,,,,,,,,48.283847,0.023492,2 Rue de l'Abbé Lelièvre 72130 Fresnay-sur-Sarthe,0.94,housenumber,72138_0020_00002,2,Rue de l'Abbé Lelièvre,,72130,Fresnay-sur-Sarthe,72; Sarthe; Pays de la Loire,72138,72138,Fresnay-sur-Sarthe,
72130,Déclic Pays Fresnois,2 Rue de l'Abbé Lelievre 72130 Fresnay-sur-Sarthe,2.43.34.34.59,http://alpesmancelles.e-monsite.com/pages/social/declic-pays-fresnois.html,,,,,,,,,,48.283847,0.023492,2 Rue de l'Abbé Lelièvre 72130 Fresnay-sur-Sarthe,0.94,housenumber,72138_0020_00002,2,Rue de l'Abbé Lelièvre,,72130,Fresnay-sur-Sarthe,72; Sarthe; Pays de la Loire,72138,72138,Fresnay-sur-Sarthe,
72130,Cyber-Base des Alpes Mancelles,Place Bassum 72130 Fresnay-sur-Sarthe,02 43 34 45 13,http://www.cyber-base.org/,,mailto:cyberbase@ccalpesmancelles.fr,Thématiques d'atelier: Audio/photo/vidéoBureautiqueInformatiqueInternetServices: Accès libreAteliers collectifs,Profil(s): Jeunes Adultes SeniorsCréateurs d’entreprise Tarifs: Adhésions : 20 € / anConsultations libres : connexion sans adhésion : 1 € / heureAteliers : gratuit si adhésion,,Tous publics,,,,48.281829,0.018972,Place de Bassum 72130 Fresnay-sur-Sarthe,0.87,street,72138_0206,,Place de Bassum,,72130,Fresnay-sur-Sarthe,72; Sarthe; Pays de la Loire,72138,72138,Fresnay-sur-Sarthe,
72140,Cybercentre /Réseau Cyber-Base du Maine Normand,30 Rue du Docteur Touchard 72140 Sillé-le-Guillaume,02 43 20 36 07,https://www.sille-le-guillaume.fr/contacts/cybercentre/,,cybercentre@cc-paysdesille.fr,,,,,,,,48.182868,-0.126363,30 Rue du Docteur Touchard 72140 Sillé-le-Guillaume,0.94,housenumber,72334_0360_00030,30,Rue du Docteur Touchard,,72140,Sillé-le-Guillaume,72; Sarthe; Pays de la Loire,72334,,,
72150,Centre social Belleville,2 Rue de Belleville 72150 Le Grand-Lucé,02 43 40 92 76,http://www.centresocial-legrandluce.fr/,Monsieur Yohan Ragaigne,centresocial.legrandluce@wanadoo.fr,,,,,,,,47.86691,0.461265,2 Rue de Belleville 72150 Le Grand-Lucé,0.94,housenumber,72143_0085_00002,2,Rue de Belleville,,72150,Le Grand-Lucé,72; Sarthe; Pays de la Loire,72143,,,
72160,Cyber-base Tuffé,4 Passage de la Gare (proche bibliothèque) 72160 Tuffé Val de la Chéronne,02.43.71.86.20,http://www.tuffe.fr/cyberbase,,mailto:cybertuffe@lalaverie.org,Tous les ordinateurs des espaces numériques sont équipés d’une suite de logiciels propriétaires et libres allant de la navigation sur Internet à la retouche photo passant par le traitement de texte; le tableur,Tous publics,,Tous publics,,,,48.113526,0.513598,Passage de la Gare 72160 Tuffé Val de la Chéronne,0.66,street,72363_0238,,Passage de la Gare,,72160,Tuffé Val de la Chéronne,72; Sarthe; Pays de la Loire,72363,72363,Tuffé,
