INDEX,INDEX_SLUG_CLEAN,SOURCE,SOURCE_temp,SOURCE_codes,SOURCE_codes_temp,NOM DU LIEU,ADRESSE,URL,PUBLICS,TYPOLOGIE,DESCRIPTION,LOGO,IMAGE,MODÈLE JURIDIQUE,FABRIQUE DE TERRITOIRE,DEPARTEMENT,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,lat,lon,T,D,C,O,T_,D_,C_,O_,CONCAT_TYPO,DEPARTEMENT_NOM,COMMUNE
pingcarto74_,la-ruche-numerique,CGET,France Tiers-Lieux,CGET,FTL,La Ruche Numérique,1 Boulevard René Levasseur 72100 Le Mans,https://www.laruchenumerique.com,Professionnels,T,La Ruche Numérique c’est à la fois une équipe dynamique et disponible et un espace de coworking pour travailler  à la demie journée  à la journée  au mois  ouvert du lundi au vendredi  de 9h à 18h non stop!,https://www.laruchenumerique.com/wp-content/uploads/2015/07/CCI-Ruche-Numerique-CMJN-01.png,,Association,NON,72,48.003758,0.197143,1 Boulevard René Levasseur 72000 Le Mans,0.88,housenumber,72181_4590_00001,1,Boulevard René Levasseur,,72000,Le Mans,72  Sarthe  Pays de la Loire,72181,,,,48.003758,0.197143,T,,,,Renouveler le travail,,,,Renouveler le travail---,Sarthe,Le Mans
pingcarto75_,la-tribu-co_working,CGET,France Tiers-Lieux,CGET,FTL,La Tribu Co_working,10 Rue du Docteur Leroy 72100 Le Mans,http://www.latribucw.fr,Professionnels,T,Cet espace de coworking met à disposition des bureaux à partager et des salles de réunion. Il est également possible de participer aux animations proposées par les coworkers (atelier  formation  conférence  …). Le tout  dans une ambiance de travail collaborative et alternative.,http://www.latribucw.fr/wp-content/uploads/2016/10/Logo_La_Tribu_CW-3.png,http://www.latribucw.fr/wp-content/uploads/2016/10/espace_r-1640x686-1170x400.png,SARL/SAS/SA,NON,72,48.003062,0.195891,10 Rue du Docteur Leroy 72000 Le Mans,0.88,housenumber,72181_1685_00010,10,Rue du Docteur Leroy,,72000,Le Mans,72  Sarthe  Pays de la Loire,72181,,,,48.003062,0.195891,T,,,,Renouveler le travail,,,,Renouveler le travail---,Sarthe,Le Mans
pingcarto76_,hangar-crealab,CAP Tiers-Lieux,CAP Tiers-Lieux,CAPTL,CAPTL,Hangar Créalab,43 Place d’Alger 72000 Le Mans,http://hangar-crealab.fr,Professionnels – Citoyens,T-O-D,Lieu de travail et d'ouverture(s) dédié à l'experimentation des processus créatifs.  Le hangar est un lieu de coworking conçu pour et par les occupants proposant aux professionnels des bureaux  ateliers et une salle de réunion. Il y a aussi un créalab qui evolue et s'adapte aux besoins : expositions  labo de création  présentation publique  conférences  ateliers de conception  residence d'artistes  réunions...,https://i2.wp.com/hangar-crealab.fr/wp/wp-content/uploads/2016/08/ROND-noir-pictoblanc-e1472306738461.png?fit=244%2C249,https://i2.wp.com/hangar-crealab.fr/wp/wp-content/uploads/2016/08/DSCF0781.jpg?resize=1180%2C435,Association,NON,72,48.001866,0.193392,43 Rue d’Alger 72000 Le Mans,0.75,housenumber,72181_0145_00043,43,Rue d’Alger,,72000,Le Mans,72  Sarthe  Pays de la Loire,72181,,,,48.001866,0.193392,T,D,,O,Renouveler le travail,Découvrir collectivement,,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement--Œuvrer ensemble,Sarthe,Le Mans
pingcarto77_,village-factory-asniere-sur-vegre,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,Village Factory Asnière-sur-Vègre,2 bis Rue du Lavoir 72430 Asnières-sur-Vègre,http://www.asnieres.village-factory.net,Professionnels,T,Ce tiers-lieu rural situé dans une ancienne école est à la fois un espace de coworking  un lieu de rencontre de réseaux professionnels mais aussi un espace de vie et d'activités culturelles  numériques (...).,http://www.asnieres.village-factory.net/wp-content/uploads/2015/05/LOGO-VFA-d%C3%A9tour.png,http://www.asnieres.village-factory.net/wp-content/uploads/2017/11/IMG_0073-1.jpg,Association,NON,72,47.888563,-0.233487,Rue du Lavoir 72430 Asnières-sur-Vègre,0.82,street,72010_0010,,Rue du Lavoir,,72430,Asnières-sur-Vègre,72  Sarthe  Pays de la Loire,72010,,,,47.888563,-0.233487,T,,,,Renouveler le travail,,,,Renouveler le travail---,Sarthe,Asnières-sur-Vègre
pingcarto78_,haum,CGET – PiNG,France Tiers-Lieux – PiNG,CGET-PiNG,FTL-PiNG,HAUM,(2eme étage) 57 boulevard Demorieux  72100 Le Mans,http://haum.org/,Professionnels – Citoyens,T-O-D,"Le « Hackerspace Au Mans » (HAUM) est une association sarthoise adepte de la philosophie du ""Faites-le vous-même"" (""Do-It-Yourself"" en anglais). Ouverte à tou(te)s  si l'envie démange de comprendre comment fonctionnent les objets du quotidien qui nous entourent  que l'esprit fourmille d'idées et que  comme eux  on aime bricoler.",https://haum.org/theme/images/badge_close.png,https://photos.haum.org/albums/local/p1110276_29071594444_o.jpg,Association,NON,72,47.993797,0.185292,57 Boulevard Demorieux 72100 Le Mans,0.74,housenumber,72181_1590_00057,57,Boulevard Demorieux,,72100,Le Mans,72  Sarthe  Pays de la Loire,72181,,,,47.993797,0.185292,T,D,,O,Renouveler le travail,Découvrir collectivement,,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement--Œuvrer ensemble,Sarthe,Le Mans
pingcarto79_,le-2-4,CAP Tiers-Lieux,CAP Tiers-Lieux,CAPTL,CAPTL,Le 2-4,2-4 rue des rosiers 53140 Pré-en-Pail ,https://collectif2-4.org/,Professionnels – Citoyens,T-O-D-C,Le « 2–4 » est un local de plus de 1000 m²  situé dans le centre-bourg de Pré-en-Pail. C’est un pôle d’associations d’éducation populaire qui partagent une action quotidienne de proximité et travaillent au maintien et à la création du lien social entre les habitants  en favorisant l’échange entre les générations  les cultures  les genres.,https://collectif2-4.org/images/Organization/collectif_2-4/logo_collectif_2-4_blanc--240.png,https://2.bp.blogspot.com/-4kAlqNeZiZQ/VV3XEUS_XPI/AAAAAAAAAl0/HBg3hHhZsBs/s400/DSCF1377.JPG,Association,OUI,53,48.460351,-0.200845,4 Rue des Rosiers 53140 Pré-en-Pail-Saint-Samson,0.67,housenumber,53185_0580_00004,4,Rue des Rosiers,,53140,Pré-en-Pail-Saint-Samson,53  Mayenne  Pays de la Loire,53185,53185,Pré-en-Pail,,48.460351,-0.200845,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Mayenne,Pré-en-Pail-Saint-Samson
pingcarto80_,tiers-lieu-a-st-denis-de-gastines,CAP Tiers-Lieux,CAP Tiers-Lieux,CAPTL,CAPTL,Tiers-Lieu à St-Denis-de-Gastines,2 rue de Bretagne 53500 Saint-Denis-de-Gastines,https://www.facebook.com/tierslieusddg/,Professionnels – Citoyens,T-O-D,La naissance du tiers-lieu de St-Denis-de-Gastines est issue de la rencontre de plusieurs projets aux objectifs communs portés par la commune de St-Denis-de-Gastines  l'association Au Foin de la Rue et la communauté de communes de l'Ernée. Les réflexions partagées autour de ce projet de lieu ont suscité la création d'un comité de pilotage pour lancer une démarche participative  des visites de lieux inspirants et l'accompagnement extérieur pour créer collectivement un lieu qui ait du sens. A ce jour  le tiers-lieu de St-Denis-de-Gastines s’articule autour de différents espaces : la coque « travail » (espace de bureaux partagés  conciergerie  accueil  soutien numérique  espace repas partagé…)  la coque « jardin » (activités artistiques et culturelles  activités extérieures de loisirs et de détente…) et la coque « atelier » (atelier de fabrication artisan  ateliers loisirs créatifs  espace fablab  grainothèque…).,,,SCIC ou SCOP,OUI,53,48.341994,-0.857447,2 Rue de Bretagne 53500 Saint-Denis-de-Gastines,0.96,housenumber,53211_0080_00002,2,Rue de Bretagne,,53500,Saint-Denis-de-Gastines,53  Mayenne  Pays de la Loire,53211,,,,48.341994,-0.857447,T,D,,O,Renouveler le travail,Découvrir collectivement,,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement--Œuvrer ensemble,Mayenne,Saint-Denis-de-Gastines
pingcarto81_,coworking@lude,CGET,France Tiers-Lieux,CGET,FTL,Coworking@lude,Allée de l'ancienne gare 72800 Le Lude,https://www.comcomsudsarthe.fr/espace-coworking,Professionnels,T,"Bâtiment desservi par la fibre optique (100 méga de débit).

Accessible 24h sur 24h et 7j sur 7j.
- 8 bureaux dans un espace collaboratif dont 3 équipés d’un double écran
- 6 bureaux individualisés
- 1 imprimante et 1 photocopieur / fax
- 1 salle de formation pouvant accueillir 12 à 15 personnes et équipée d’un tableau numérique interactif
- 1 espace détente où tout est prévu pour organiser votre journée de travail (micro-ondes  réfrigérateur  plaques de cuisson  vaisselles…) sans oublier le café et le thé à tout moment de la journée.",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/coworking_le_lude.jpg,Autre,NON,72,47.640942,0.157667,Allée de l’Ancienne Gare 72800 Le Lude,0.95,street,72176_0137,,Allée de l’Ancienne Gare,,72800,Le Lude,72  Sarthe  Pays de la Loire,72176,72176,Le Lude,,47.640942,0.157667,T,,,,Renouveler le travail,,,,Renouveler le travail---,Sarthe,Le Lude
pingcarto82_,la-salle-a-manger-coworking,CGET,France Tiers-Lieux,CGET,FTL,La Salle à Manger coworking,54 rue des hauts pavés 44000 Nantes,http://lasalleamanger-coworking.fr/,Professionnels,T-D,"Installé dans une belle et grande maison rue des Hauts-Pavés  le coworking accueille tous types de professions en open space ou en bureau fermé.
L’espace propose un cadre agréable et lumineux réparti sur 3 niveaux pour pouvoir bien travailler et se concentrer mais aussi pour faire une pause et échanger.
Vous y trouverez : votre bureau  salles de réunion et box d’appel  une salle de pause et une salle de sieste  une douche  cuisine équipée  la salle à manger qui est au cœur de la vie de la maison et un jardin arboré pour garer les vélos et profiter du grand air et du barbecue !
Simplicité et convivialité sont les maitres mots de la Salle à Manger.
L’espace est à ses coworkers et ce sont eux qui en font ce qu’il est. L’accès est disponible 24/7 pour tous donc il est même possible de venir s’y poser le weekend.
Venez nous rendre visite et nous rencontrer !",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/La_salle_a-manger.jpg,SARL/SAS/SA,NON,44,47.225273,-1.566532,54 Rue des Hauts Pavés 44000 Nantes,0.98,housenumber,44109_4080_00054,54,Rue des Hauts Pavés,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.225273,-1.566532,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Loire-Atlantique,Nantes
pingcarto83_,ici-nantes,CGET – PiNG,France Tiers-Lieux – PiNG,CGET – PiNG,FTL – PiNG,ICI Nantes,24  rue de la Mitrie 44000 NANTES,https://makeici.org/location-ateliers/nantes/,Professionnels,T-O,"ICI Nantes  c’est une communauté de créateurs multipliant les savoir-Faire ART(isanat) x DESIGN X NUMÉRIQUE pour qui échanges et partage de savoir-faire sont les maîtres-mots. 
En cours d'installation sur 1500m2 avec 8 ateliers partagés  les artisans  artistes  designers  makers... exercent leur activité grâce aux machines et outils mis à votre disposition ; mais aussi un espace de coworking de 8 postes  2 salles de réunions  un éco-système qui facilite leur activité (grands comptes  makers  partenaires financiers  agences…).

ICI Nantes a ouvert ses porte en octobre 2019 dans les anciennes écuries de la caserne Mellinet à Nantes.",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/icinantes.jpg,SARL/SAS/SA,NON,44,47.226341,-1.535127,Rue de la Mitrie 44000 Nantes,0.89,street,44109_5688,,Rue de la Mitrie,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.226341,-1.535127,T,,,O,Renouveler le travail,,,Œuvrer ensemble,Renouveler le travail---Œuvrer ensemble,Loire-Atlantique,Nantes
pingcarto84_,placetoco,CGET,France Tiers-Lieux,CGET,FTL,PlaceToCo,Immeuble Philae ZAC de la Colleraye  44260 Savenay,www.placetoco.fr,Professionnels,T-D,"PlaceToCo est un espace de coworking situé à Savenay avec des espaces de travail et des salles à louer à la demi-journée  la journée ou au mois. Les locaux comprennent un studio photo et vidéo avec un fond vert  une caméra  un microphone et une box photo pour packshot. PlaceToCo propose également un programme de coaching digital nommé ""Digital Fitness"" dont le but est permettre aux entreprises ayant recours au digital d'inclure davantage le digital dans leur stratégie. Cela se fait via des ateliers et des formations sur le marketing digital  un accompagnement avec des conseils personnalisés selon l'entreprise  et une ouverture à un réseau d'entreprises.",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/place_to_co.png,SARL/SAS/SA,NON,44,47.359186,-1.943558,Place de l’Hôtel de Ville 44260 Savenay,0.42,street,44195_0660,,Place de l’Hôtel de Ville,,44260,Savenay,44  Loire-Atlantique  Pays de la Loire,44195,,,,47.359186,-1.943558,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Loire-Atlantique,Savenay
pingcarto85_,l-usine-tribu-creative,CGET,France Tiers-Lieux,CGET,FTL,L'Usine-Tribu Créative,4 rue Marie Curie P.A. Vendée sud Loire 1,https://www.lusine-tribu.com/,Professionnels – Citoyens,T-D,"L'Usine-Tribu Créative :
Un pôle de Créativité : L’Usine-Tribu  implantée à Montaigu-Vendée (Boufféré) est un espace collectif et physique qui met en synergie des acteurs du numérique  de la création  de l’image et de la communication !
Un lieu d’Echange : L’Usine-Tribu est un espace de travail collaboratif et partagé (coworking); un lieu de travail innovant et de rencontres  de partage d’idées  de contacts et de bonnes pratiques. Un lieu de mise en relations  d’accompagnement  pour échanger et réseauter entre créateurs et créatifs !
Un lieu qui s’adapte à vos exigences & besoins : Réunion  séminaire  formation  journée d’étude  présentation produit ou démos  nous aménageons notre lieu; nos salles & espaces selon votre demande !!!
Une situation idéale ! Située à proximité immédiate de l’autoroute A83  L’Usine-Tribu Créative est à 5 minutes du centre de Montaigu  20 minutes de Nantes  de son aéroport et sa gare TGV  et 20 minutes de la Roche-sur-Yon !",,https://www.lusine-tribu.com/wp-content/uploads/2017/10/espace-coworking-3.jpg,SARL/SAS/SA,NON,85,43.247391,5.550263,4 Rue I et Frederic Joliot Curie 13470 Carnoux-en-Provence,0.28,housenumber,13119_0078_00004,4,Rue I et Frederic Joliot Curie,,13470,Carnoux-en-Provence,13  Bouches-du-Rhône  Provence-Alpes-Côte d'Azur,13119,,,,43.247391,5.550263,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Vendée,Carnoux-en-Provence
pingcarto86_,food-lab-solidaire,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,Food Lab Solidaire,Allée des caves 49650 Brain sur Allonnes,https://conserverie-valorise.wixsite.com/valorise,Professionnels – Citoyens,T-D,Le Food Lab Solidaire est un tiers lieu dédié à une alimentation saine et durable accessible pour tous proposant des outils partagés rendus plus agiles sur son territoire : une conserverie antigaspi  une cuisine partagée  des espaces en co-working  des espaces tests agricoles  des prestations de service  des ateliers pédagogiques...Dans un cadre naturel préservé.,,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/Food_Lab_Solidaire.jpg,Association,NON,49,47.307477,0.063626,Allée des Caves 49650 Brain-sur-Allonnes,0.95,street,49041_0040,,Allée des Caves,,49650,Brain-sur-Allonnes,49  Maine-et-Loire  Pays de la Loire,49041,,,,47.307477,0.063626,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Maine-et-Loire,Brain-sur-Allonnes
pingcarto87_,le-palace,CGET,France Tiers-Lieux,CGET,FTL,Le Palace,4 rue Voltaire 44000 Nantes,https://lepalace.work/,Professionnels,T-D,Le Palace est un lieu de 3200 mètres carrés en plein centre de Nantes qui réunit des acteurs animés par l’entrepreneuriat et l'innovation : près de 400 personnes bénéficient de nos offres de location de bureaux  salles de réunion et salles événementielles pour travailler  se rencontrer et créer des contenus & projets utiles à la communauté.,,,SARL/SAS/SA,NON,44,47.212822,-1.563372,4 Rue Voltaire 44000 Nantes,0.98,housenumber,44109_8568_00004,4,Rue Voltaire,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.212822,-1.563372,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Loire-Atlantique,Nantes
pingcarto88_,la-bernitude,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,La Bernitude,28 Rue des Courettes 44760 La Bernerie-en-Retz,https://www.labernitude.com/,Professionnels – Citoyens,T-O-D-C,La Bernitude est un lieu de vie  de création artistique et de projets participatifs et solidaires abrité dans une ancienne école de la Bernerie-en-Retz. L'association accueille des artistes en résidence en leur mettant à disposition un hébergement et des espaces de travail. Des espaces sont mis à disposition des associations locales. Le restaurant est le point de convergence des artistes  des producteurs locaux  des entrepreneurs  des associations  des habitants et des touristes. La programmation de la Bernitude relie territoire  production artistique et habitants.,,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/c_bernitudeoncertpublic16juillet.jpg,Association,NON,44,47.079848,-2.034546,28 Avenue des Courettes 44760 La Bernerie-en-Retz,0.83,housenumber,44012_zvfb5i_00028,28,Avenue des Courettes,,44760,La Bernerie-en-Retz,44  Loire-Atlantique  Pays de la Loire,44012,,,,47.079848,-2.034546,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,La Bernerie-en-Retz
pingcarto89_,la-mine-au-tri,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,La Mine au Tri,13 Rue du Huit Mai 44650 Corcoué-sur-Logne,http://recyclerielegrenier.org/,Professionnels – Citoyens,T-O-D-C,Plus qu'une recyclerie  La Mine au tri est un lieu de partage avec un bar associatif  un orchestre d'instruments fabriqués maison  un marché de producteurs locaux  la fabrication d’objets détournés  un groupe de rencontre avec des personnes atteintes de maladies graves...,,,Association,NON,44,46.969163,-1.575698,13 Rue du 8 Mai 44650 Corcoué-sur-Logne,0.81,housenumber,44156_0146_00013,13,Rue du 8 Mai,,44650,Corcoué-sur-Logne,44  Loire-Atlantique  Pays de la Loire,44156,,,,46.969163,-1.575698,T,D,C,O,Renouveler le travail,Découvrir collectivement,Repenser sa consommation,Œuvrer ensemble,Renouveler le travail-Découvrir collectivement-Repenser sa consommation-Œuvrer ensemble,Loire-Atlantique,Corcoué-sur-Logne
pingcarto90_,"-chateau-de-landebaudiere-
",CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL," Château de Landebaudière 
",Rue du Commandant Sauvageot 85130 La Gaubretière,https://www.paysdemortagne.fr/intercommunalite/projets/tiers-lieu-chateau-landebaudiere/ ,Professionnels – Citoyens,T-D,"Depuis septembre 2017  le château de Landebaudière  à la Gaubretière est un tiers-lieu rural où s’élaborent des actions collectives innovantes pouvant répondre à des besoins ou des enjeux du territoire.
• La bibliothèque municipale  animée par des bénévoles avec l’appui du réseau intercommunal  est ouverte au grand public
• Les espaces de bureaux partagés accueillent des petites entreprises qui y trouvent un cadre propice aux interactions. C’est le cas actuellement pour le Média Demain Vendée et l’entreprise événementielle Line Up. Les bureaux permettent aussi d’accueillir des salariés en télétravail  pour une utilisation régulière ou ponctuelle.
• Les salles de réunion permettent l’animation des groupes de travail en écologie industrielle et de rencontres professionnelles  à l’exemple des réunions du Club d’entreprises le Challenge du Pays de Mortagne.
• Peu à peu  le château devient également un espace d’apprentissage d’économie circulaire appliquée au design",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/chateaugaub.jpg,Collectivité,NON,85,46.945081,-1.06838,Rue du Commandant Sauvageot 85130 La Gaubretière,0.96,street,85097_0099,,Rue du Commandant Sauvageot,,85130,La Gaubretière,85  Vendée  Pays de la Loire,85097,,,,46.945081,-1.06838,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Vendée,La Gaubretière
pingcarto91_,le-centre-&-co,CGET,France Tiers-Lieux,CGET,FTL,Le Centre & Co,10 Rue octave voyer 85100 Les Sables d'Olonne,https://www.centreandco.com/,Professionnels,T,Le Centre and Co est un espace de coworking située à l'entrée du centre ville des Sables d'Olonne où vous disposez de postes de coworking  d'une salle de réunion  et deux bureaux individuels. Le lieu s'inscrit dans la volonté d'une dynamique locale pour mettre en avant les nouveaux modes de travail.,,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/centreandco.png,SARL/SAS/SA,NON,85,46.498983,-1.784464,10 Rue Octave Voyer 85100 Les Sables-d'Olonne,0.96,housenumber,85194_2280_00010,10,Rue Octave Voyer,,85100,Les Sables-d'Olonne,85  Vendée  Pays de la Loire,85194,85194,Les Sables-d'Olonne,,46.498983,-1.784464,T,,,,Renouveler le travail,,,,Renouveler le travail---,Vendée,Les Sables-d'Olonne
pingcarto92_,le-cercle-pointu,CGET,France Tiers-Lieux,CGET,FTL,Le Cercle Pointu,Rue de la Broderie 49120 Chemillé-en-Anjou,http://lecerclepointu.fr,Professionnels,T,Le Cercle Pointu est une ancienne usine textile de 2000 m² de bâtiments sur un espace de 4400 m². En fonction des besoins  et des demandes  cet espace est loué à des entreprises  des entrepreneurs en devenir  des associations pour développer leurs activités. L’esprit est que ce lieu soit un espace économique de valorisation humaine et sociale  d’échanges et d’expérimentations.,,http://lecerclepointu.fr/wp-content/uploads/2019/01/DSC_4677-600x399.jpg,Autre,NON,49,47.22013,-0.729728,Rue de la Broderie (chemillé) 49120 Chemillé-en-Anjou,0.8,street,49092_0180,,Rue de la Broderie (chemillé),,49120,Chemillé-en-Anjou,49  Maine-et-Loire  Pays de la Loire,49092,49092,Chemillé,,47.22013,-0.729728,T,,,,Renouveler le travail,,,,Renouveler le travail---,Maine-et-Loire,Chemillé-en-Anjou
pingcarto93_,le-puzzle,CGET,France Tiers-Lieux,CGET,FTL,Le Puzzle,24 rue Crébillon 44000 Nantes,https://www.lepuzzle.fr/,Professionnels,T,Le Puzzle est un espace de location de salles et bureaux qui possède également un espace dédié au coworking. Le Puzzle peut accueillir des entreprises pour leurs formations  réunions  séminaires etc... Le Puzzle propose un accompagnement sur-mesure pour tous types d'événements et divers prestations de restaurations selon les besoins et demandes du clients grâce à ses nombreux prestataires locaux.,,,SARL/SAS/SA,NON,44,47.213432,-1.561586,24 Rue Crébillon 44000 Nantes,0.98,housenumber,44109_2300_00024,24,Rue Crébillon,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.213432,-1.561586,T,,,,Renouveler le travail,,,,Renouveler le travail---,Loire-Atlantique,Nantes
pingcarto94_,loircowork,CGET,France Tiers-Lieux,CGET,FTL,Loircowork,"Zone d’Activités Economiques de l’Aurière 72340 Loir en Vallée
",https://www.loircowork.com/,Professionnels,T,Loircowork est un espace de coworking initié par la Communauté de communes Loir-Lucé-Bercé. Il dispose d'un open space et de bureaux privatifs avec la fibre optique  et propose de nombreux ateliers à destination des professionnels pour les aider à mieux appréhender les nouveaux usages digitaux ainsi que les nouvelles méthodes de travail et de recrutement. Aujourd'hui  Loircowork est un espace pilote  permettant de préfigurer la création d'un bâtiment permettant d'augmenter les offres du territoire à destination des professionnels  notamment  la domiciliation d'entreprises et un Fab-Lab.,,https://www.loircowork.com/wp-content/uploads/2018/12/chairs-2181960_640.jpg,Collectivité,NON,72,47.746946,0.611363,Rue de l’Activité 72340 Loir en Vallée,0.57,street,72262_0021,,Rue de l’Activité,,72340,Loir en Vallée,72  Sarthe  Pays de la Loire,72262,72262,Ruillé-sur-Loir,,47.746946,0.611363,T,,,,Renouveler le travail,,,,Renouveler le travail---,Sarthe,Loir en Vallée
pingcarto95_,work-in-excess,CGET,France Tiers-Lieux,CGET,FTL,Work in Excess,182 rue paul Bellamy 44000 Nantes,https://www.workinexcess.com,Professionnels,T,Work in Excess est un lieu atypique et convivial  composé d’espaces de travail dédiés et variés  destinés aux télétravailleurs  indépendants  startup et petites entreprises : Open space  call room  salle de réunion  bureaux ouverts ou fermés  une grande cuisine équipée  un salon cosy pour se décontracter et une grande terrasse extérieure couverte.,https://www.workinexcess.com/img/logo/logo-inverted.png,https://www.workinexcess.com/img/front/1_1600.jpg,SARL/SAS/SA,NON,44,47.230972,-1.563801,182 Rue Paul Bellamy 44000 Nantes,0.99,housenumber,44109_6200_00182,182,Rue Paul Bellamy,,44000,Nantes,44  Loire-Atlantique  Pays de la Loire,44109,,,,47.230972,-1.563801,T,,,,Renouveler le travail,,,,Renouveler le travail---,Loire-Atlantique,Nantes
pingcarto96_,l-archipel,CGET – CAP Tiers-Lieux,France Tiers-Lieux – CAP Tiers-Lieux,CGET-CAPTL,FTL-CAPTL,L'Archipel,Zone Artisanale du Mottay 53240 Montflours,https://www.facebook.com/archipelmontflours/,,T,L'Archipel vise à répondre aux besoins locaux par la mutualisation et la coopération. La dynamique est née sous l'impulsion de la BAM-Brasserie Associative de Montflours qui avait besoin de nouveaux locaux à Montflours (commune rurale de 280 habitants). Le projet se traduit par la construction d'un bâtiment de 720 m2 pour accueillir 5 entreprises. L'activité commence en 2020 sur la gestion de biens communs (espaces  véhicule  matériel). La SCIC comporte en mars 2021: 114 membres. ,,,SCIC ou SCOP,NON,53,48.172801,-0.731521,Le Motey du Haut 53240 Montflours,0.5,street,53156_b206,,Le Motey du Haut,,53240,Montflours,53  Mayenne  Pays de la Loire,53156,,,,48.172801,-0.731521,T,,,,Renouveler le travail,,,,Renouveler le travail---,Mayenne,Montflours
pingcarto97_,hacoona,CGET,France Tiers-Lieux,CGET,FTL,Hacoona,223 avenue des alliés 44150 Ancenis,https://www.hacoona.fr/,Professionnels,T-D,"Hacoona est un véritable lieu d'émulation pour les entreprises et entrepreneurs du Pays d'Ancenis. Il a été créé pour permettre aux indépendants  télétravailleurs  porteurs de projets de travailler efficacement  à côté de leur domicile  en leur permettant d'agrandir leur réseau et de participer à des évènements pour développer leurs compétences. Ici  se côtoient des profils très variés  permettant une diversité des échanges et de créer des synergies entre les professionnels. Plusieurs salles de réunion et bureaux fermés sont à disposition des entreprises à la recherche d'un cadre inspirant pour développer leur activité.
",,https://raw.githubusercontent.com/co-demos/PING-carto/master/photos/hacoona-coworking-6.jpg,SARL/SAS/SA,NON,44,47.367749,-1.172869,223 Avenue des Alliés 44150 Ancenis-Saint-Géréon,0.74,housenumber,44003_0012_00223,223,Avenue des Alliés,,44150,Ancenis-Saint-Géréon,44  Loire-Atlantique  Pays de la Loire,44003,,,,47.367749,-1.172869,T,D,,,Renouveler le travail,Découvrir collectivement,,,Renouveler le travail-Découvrir collectivement--,Loire-Atlantique,Ancenis-Saint-Géréon
